indicator,corridor,split,window,scenario,speed,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share,hit_mean_trunc,base_mean_trunc,n_scored_trunc,lift_mean_trunc,benefit_excess_trunc,base_mean_month_trunc,benefit_excess_month_trunc
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,5,50.0,14,14,0.7142857142857143,0.4576271186440678,1.560846560846561,1.0925925925925926,2.0291005291005293,0.7857142857142857,0.6949152542372882,1.1306620209059233,20.038727289459448,-1.8278022888000809,21.86652957825953,-17.498063777460764,62.79035469111576,-19.325866066260847,60.96255240231568,-7.715104132870501,82.72702788507351,33.832522149205296,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,10,0.0,14,14,0.21428571428571427,0.16101694915254236,1.330827067669173,0.0,2.661654135338346,0.5714285714285714,0.4491525423728814,1.2722371967654984,45.878519330119616,0.06389764753973065,45.81462168257988,-15.13421532536983,106.82018926211957,-15.070317677830099,106.8840869096593,-14.139979584090293,172.28267499102,61.11874453273158,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,10,10.0,14,14,0.2857142857142857,0.17796610169491525,1.6054421768707483,0.4013605442176871,3.2108843537414966,0.5714285714285714,0.4661016949152542,1.225974025974026,45.878519330119616,0.06389764753973065,45.81462168257988,-15.13421532536983,106.82018926211957,-15.070317677830099,106.8840869096593,-14.139979584090293,172.28267499102,61.11874453273158,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,10,25.0,14,14,0.35714285714285715,0.22033898305084745,1.620879120879121,0.6483516483516484,2.917582417582418,0.7142857142857143,0.559322033898305,1.2770562770562772,45.878519330119616,0.06389764753973065,45.81462168257988,-15.13421532536983,106.82018926211957,-15.070317677830099,106.8840869096593,-14.139979584090293,172.28267499102,61.11874453273158,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,10,50.0,14,14,0.5714285714285714,0.3050847457627119,1.8730158730158728,0.9365079365079364,2.575396825396825,0.7857142857142857,0.635593220338983,1.2361904761904763,45.878519330119616,0.06389764753973065,45.81462168257988,-15.13421532536983,106.82018926211957,-15.070317677830099,106.8840869096593,-14.139979584090293,172.28267499102,61.11874453273158,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,20,0.0,14,14,0.14285714285714285,0.11016949152542373,1.2967032967032968,0.0,3.241758241758242,0.5714285714285714,0.4830508474576271,1.1829573934837092,65.72479735676475,-2.594269522656172,68.31906687942093,-10.111850500196786,144.14074844581225,-12.706120022852957,141.5464789231561,-40.59931203468678,202.87694988914743,89.9054441017569,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,20,10.0,14,14,0.21428571428571427,0.1271186440677966,1.6857142857142857,0.0,3.3714285714285714,0.5714285714285714,0.4915254237288136,1.1625615763546797,65.72479735676475,-2.594269522656172,68.31906687942093,-10.111850500196786,144.14074844581225,-12.706120022852957,141.5464789231561,-40.59931203468678,202.87694988914743,89.9054441017569,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,20,25.0,14,14,0.2857142857142857,0.15254237288135594,1.8730158730158728,0.4682539682539682,3.7460317460317456,0.6428571428571429,0.5338983050847458,1.2040816326530612,65.72479735676475,-2.594269522656172,68.31906687942093,-10.111850500196786,144.14074844581225,-12.706120022852957,141.5464789231561,-40.59931203468678,202.87694988914743,89.9054441017569,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,0.5,0.47959183673469385,8.0,1.0425531914893618,63.91069265372988,0.38728070175438595,70.6508620122568
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,20,50.0,14,14,0.5,0.19491525423728814,2.5652173913043477,1.0993788819875776,4.0310559006211175,0.6428571428571429,0.5508474576271186,1.167032967032967,65.72479735676475,-2.594269522656172,68.31906687942093,-10.111850500196786,144.14074844581225,-12.706120022852957,141.5464789231561,-40.59931203468678,202.87694988914743,89.9054441017569,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
reversal,TJS,0,2021-01…2021-06,WINDOW_CLOSING,slow,1,0.0,13,13,0.6923076923076923,0.4745762711864407,1.4587912087912087,0.9725274725274725,1.945054945054945,0.6923076923076923,0.4745762711864407,1.4587912087912087,9.237332167377254,-1.6952910407747044,10.932623208151957,-33.95522721524315,52.24301578704803,-35.650518256017854,50.547724746273325,-44.270830430805496,42.69091563310464,7.295584662788934,84.04949535204517,0.5027624309392265,0.8333333333333334,1.523846524710295,63.0,0.3333333333333333,,,,,,,
