threshold_bps,gated,corridor,split,window,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
25.0,True,KGS,3,2022-07…2022-12,20,25.0,6,6,0.5,0.2846153846153846,1.7567567567567568,,,0.8333333333333334,0.5769230769230769,1.4444444444444446,261.10814741606515,92.68431984896502,168.42382756710015,,,,,,,185.7675178215416,22.105438119468882,0.2282608695652174,0.0,0.896722661245341,64.0,0.5
25.0,True,KGS,4,2023-01…2023-06,20,25.0,0,0,,0.5508474576271186,,,,,0.8389830508474576,,,231.7318649254994,,,,,,,,,,0.0,,,172.0,1.0
25.0,True,KGS,5,2023-07…2023-12,20,25.0,0,0,,0.20155038759689922,,,,,0.5271317829457365,,,-26.704775666556326,,,,,,,,,,0.0,,,179.0,1.0
25.0,True,KGS,6,2024-01…2024-06,20,25.0,2,2,1.0,0.23931623931623933,4.178571428571429,,,1.0,0.5726495726495726,1.746268656716418,598.8989274275269,31.12319280205631,567.7757346254706,,,,,,,556.0724967389808,575.7941862742477,0.07692307692307693,0.0,0.0,162.0,0.8333333333333334
25.0,True,KGS,7,2024-07…2024-12,20,25.0,1,1,1.0,0.3282442748091603,3.046511627906977,,,1.0,0.7557251908396947,1.323232323232323,488.2206882852458,99.54663906237663,388.67404922286914,,,,,,,347.6684709738276,741.9178626409107,0.03804347826086957,0.0,,144.0,0.8333333333333334
25.0,True,KGS,8,2025-01…2025-06,20,25.0,1,1,0.0,0.02564102564102564,0.0,,,0.0,0.15384615384615385,0.0,-214.9607824150268,-221.43511533665657,6.4743329216297525,,,,,,,310.70010651690126,-237.14534714825098,0.03867403314917127,0.0,,136.0,0.8333333333333334
25.0,True,KGS,9,2025-07…2025-12,20,25.0,2,2,0.0,0.2076923076923077,0.0,,,1.0,0.5230769230769231,1.9117647058823528,31.027041542676656,-6.366992636140395,37.39403417881705,,,,,,,144.53159125931703,-44.20246268691474,0.07608695652173914,0.0,0.0,148.0,0.6666666666666666
25.0,True,KGS,10,2026-01…2026-06,20,25.0,3,3,0.0,0.23931623931623933,0.0,,,0.6666666666666666,0.5384615384615384,1.2380952380952381,-24.906850719959014,5.753419433060342,-30.660270153019354,,,,,,,85.12742850826187,-161.224563740705,0.11602209944751381,0.0,0.27472527472527475,84.0,0.5
50.0,False,KGS,0,2021-01…2021-06,20,25.0,2,2,0.0,0.1440677966101695,0.0,,,1.0,0.5,2.0,143.51751569828042,-8.151508733265231,151.66902443154567,,,,,,,159.65815912291737,53.65925898179136,0.07734806629834254,0.0,0.0,119.0,0.6666666666666666
50.0,False,KGS,1,2021-07…2021-12,20,25.0,0,0,,0.16279069767441862,,,,,0.5348837209302325,,,25.66914672872073,,,,,,,,,,0.0,,,182.0,1.0
