country,date,name,kind,movable,source,verified
RU,2021-05-01,Праздник Весны и Труда,labour,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-05-09,День Победы,victory,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-06-12,День России,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-11-04,День народного единства,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-01-01,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-01-02,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-01-03,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-01-04,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-01-05,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-01-06,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-01-07,Рождество Христово,religious,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-01-08,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-02-23,День защитника Отечества,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-03-08,Международный женский день,womens,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-05-01,Праздник Весны и Труда,labour,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-05-09,День Победы,victory,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-06-12,День России,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2022-11-04,День народного единства,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-01-01,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-01-02,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-01-03,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-01-04,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-01-05,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-01-06,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-01-07,Рождество Христово,religious,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-01-08,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-02-23,День защитника Отечества,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-03-08,Международный женский день,womens,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-05-01,Праздник Весны и Труда,labour,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-05-09,День Победы,victory,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-06-12,День России,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2023-11-04,День народного единства,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-01-01,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-01-02,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-01-03,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-01-04,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-01-05,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-01-06,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-01-07,Рождество Христово,religious,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-01-08,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-02-23,День защитника Отечества,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-03-08,Международный женский день,womens,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-05-01,Праздник Весны и Труда,labour,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-05-09,День Победы,victory,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-06-12,День России,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2024-11-04,День народного единства,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-01-01,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-01-02,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-01-03,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-01-04,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-01-05,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-01-06,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-01-07,Рождество Христово,religious,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-01-08,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-02-23,День защитника Отечества,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-03-08,Международный женский день,womens,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-05-01,Праздник Весны и Труда,labour,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-05-09,День Победы,victory,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-06-12,День России,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2025-11-04,День народного единства,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-01-01,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-01-02,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-01-03,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-01-04,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-01-05,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-01-06,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-01-07,Рождество Христово,religious,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-01-08,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-02-23,День защитника Отечества,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-03-08,Международный женский день,womens,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-05-01,Праздник Весны и Труда,labour,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-05-09,День Победы,victory,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-06-12,День России,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2026-11-04,День народного единства,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
TJ,2018-01-01,Новый год,newyear,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2018-03-08,День Матери,womens,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2018-03-21,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2018-03-22,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2018-03-23,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2018-03-24,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2018-05-09,День Победы в Великой Отечественной войне,victory,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2018-06-15,Иди Рамазон,religious,yes,https://khovar.tj/rus/2018/06/15-iyunya-v-tadzhikistane-otmetyat-idi-ramazon/,secondary
TJ,2018-06-27,День Национального единства,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2018-08-21,Иди Курбон,religious,yes,https://old.asiaplustj.info/ru/news/tajikistan/society/20180814/idi-kurbon-v-tadzhikistane-otprazdnuyut-21-avgusta,secondary
TJ,2018-09-09,День Государственной независимости,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2018-11-06,День Конституции,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2019-01-01,Новый год,newyear,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2019-03-08,День Матери,womens,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2019-03-21,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2019-03-22,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2019-03-23,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2019-03-24,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2019-05-09,День Победы в Великой Отечественной войне,victory,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2019-06-05,Иди Рамазон,religious,yes,https://khovar.tj/rus/2019/06/pozdravitelnoe-poslanie-prezidenta-respubliki-tadzhikistan-uvazhaemogo-emomali-rahmona-po-sluchayu-idi-fitr/,primary
TJ,2019-06-27,День Национального единства,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2019-08-11,Иди Курбон,religious,yes,https://avesta.tj/2019/08/05/prazdnik-idi-kurbon-v-tadzhikistane-otmetyat-11-avgusta/,secondary
TJ,2019-09-09,День Государственной независимости,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2019-11-06,День Конституции,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2020-01-01,Новый год,newyear,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2020-03-08,День Матери,womens,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2020-03-21,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2020-03-22,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2020-03-23,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2020-03-24,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2020-05-09,День Победы в Великой Отечественной войне,victory,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2020-05-24,Иди Рамазон,religious,yes,https://tj.sputniknews.ru/20200520/tajikistan-prazdnovanie-Idi-ramazon-24-maya-1031271938.html,secondary
TJ,2020-06-27,День Национального единства,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2020-07-31,Иди Курбон,religious,yes,https://khovar.tj/rus/2020/07/prazdnik-idi-kurbon-v-tadzhikistane-otmetyat-31-iyulya/,primary
TJ,2020-09-09,День Государственной независимости,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2020-11-06,День Конституции,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2021-01-01,Новый год,newyear,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2021-03-08,День Матери,womens,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2021-03-21,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2021-03-22,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2021-03-23,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2021-03-24,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2021-05-09,День Победы в Великой Отечественной войне,victory,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2021-05-13,Иди Рамазон,religious,yes,https://www.novosti.tj/novosti-tadzhikistana/soveta-ulemov-nazval-datu-idi-ramazon-v-tadzhikistane.html,secondary
TJ,2021-06-27,День Национального единства,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2021-07-20,Иди Курбон,religious,yes,https://khovar.tj/rus/2021/07/prazdnik-idi-kurbon-v-tadzhikistane-otmetyat-20-iyulya/,primary
TJ,2021-09-09,День Государственной независимости,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2021-11-06,День Конституции,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2022-01-01,Новый год,newyear,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2022-03-08,День Матери,womens,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2022-03-21,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2022-03-22,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2022-03-23,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2022-03-24,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2022-05-02,Иди Рамазон,religious,yes,https://avesta.tj/2022/04/27/idi-ramazon-fitr-v-tadzhikistane-otmetyat-2-maya/,secondary
TJ,2022-05-09,День Победы в Великой Отечественной войне,victory,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2022-06-27,День Национального единства,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2022-07-09,Иди Курбон,religious,yes,https://avesta.tj/2022/07/04/v-tadzhikistane-opredelena-data-prazdnovaniya-idi-kurbon/,secondary
TJ,2022-09-09,День Государственной независимости,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2022-11-06,День Конституции,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2023-01-01,Новый год,newyear,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2023-03-08,День Матери,womens,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2023-03-21,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2023-03-22,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2023-03-23,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2023-03-24,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2023-04-21,Иди Рамазон,religious,yes,https://khovar.tj/rus/2023/04/pozdravitelnoe-poslanie-lidera-natsii-emomali-rahmona-po-sluchayu-nastupleniya-prazdnika-fitr/,primary
TJ,2023-05-09,День Победы в Великой Отечественной войне,victory,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2023-06-27,День Национального единства,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2023-06-28,Иди Курбон,religious,yes,https://tj.sputniknews.ru/20230621/tajikistan-idi-kurbon-data-1057830712.html,secondary
TJ,2023-09-09,День Государственной независимости,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2023-11-06,День Конституции,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2024-01-01,Новый год,newyear,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2024-03-08,День Матери,womens,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2024-03-21,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2024-03-22,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2024-03-23,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2024-03-24,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2024-04-10,Иди Рамазон,religious,yes,https://asiaplus.news/2024/04/04/nazvana-data-idi-ramazon-v-tadzhikistane/,secondary
TJ,2024-05-09,День Победы в Великой Отечественной войне,victory,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2024-06-16,Иди Курбон,religious,yes,https://avesta.tj/2024/06/11/v-tadzhikistena-opredelena-data-prazdnovaniya-idi-kurbon-2/,secondary
TJ,2024-06-27,День Национального единства,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2024-09-09,День Государственной независимости,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2024-11-06,День Конституции,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2025-01-01,Новый год,newyear,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2025-03-08,День Матери,womens,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2025-03-21,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2025-03-22,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2025-03-23,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2025-03-24,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2025-03-30,Иди Рамазон,religious,yes,https://avesta.tj/2025/03/25/29-dnej-ramazana-30-marta-v-tadzhikistane-otmetyat-idi-ramazon/,secondary
TJ,2025-05-09,День Победы в Великой Отечественной войне,victory,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2025-06-06,Иди Курбон,religious,yes,https://tj.sputniknews.ru/20250529/tajikistan-data-idi-kurbon-1067548083.html,secondary
TJ,2025-06-27,День Национального единства,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2025-09-09,День Государственной независимости,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2025-11-06,День Конституции,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2026-01-01,Новый год,newyear,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2026-03-08,День Матери,womens,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2026-03-20,Иди Рамазон,religious,yes,https://asiaplus.news/ru/news/tajikistan/society/20260317/prazdnik-ramazan-v-tadzhikistane-budet-otmechatsya-20-marta,secondary
TJ,2026-03-21,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2026-03-22,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2026-03-23,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2026-03-24,Международный праздник Навруз,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2026-05-09,День Победы в Великой Отечественной войне,victory,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2026-05-27,Иди Курбон,religious,yes,https://tj.sputniknews.ru/20260520/tajikistan-datu-idi-kurbona-1077691093.html,secondary
TJ,2026-06-27,День Национального единства,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2026-09-09,День Государственной независимости,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
TJ,2026-11-06,День Конституции,national,no,https://mehnat.tj/files/laws/7c84b7f9-e3f5-4efa-adf8-7d54058ae700.pdf,primary
UZ,2018-01-01,Новый год,newyear,no,https://lex.uz/ru/docs/6257291,primary
UZ,2018-01-02,Новый год (дополнительный день),newyear,no,https://lex.uz/ru/docs/3479237,primary
UZ,2018-03-08,День женщин,womens,no,https://lex.uz/ru/docs/6257291,primary
UZ,2018-03-20,Праздник Навруз (дополнительный день),national,no,https://lex.uz/ru/docs/3479237,primary
UZ,2018-03-21,Праздник Навруз,national,no,https://lex.uz/ru/docs/6257291,primary
UZ,2018-05-09,День памяти и почестей,victory,no,https://lex.uz/ru/docs/6257291,primary
UZ,2018-06-15,Рўза ҳайит,religious,yes,https://lex.uz/ru/docs/3777365,primary
UZ,2018-08-21,Қурбон ҳайит,religious,yes,https://lex.uz/ru/docs/3865571,primary
UZ,2018-08-31,День независимости (дополнительный день),national,no,https://lex.uz/ru/docs/3479237,primary
UZ,2018-09-01,День независимости,national,no,https://lex.uz/ru/docs/6257291,primary
UZ,2018-10-01,День учителя и наставника,national,no,https://lex.uz/ru/docs/6257291,primary
UZ,2018-12-08,День Конституции,national,no,https://lex.uz/ru/docs/6257291,primary
UZ,2019-01-01,Новый год,newyear,no,https://lex.uz/ru/docs/6257291,primary
UZ,2019-01-02,Новый год (дополнительный день),newyear,no,https://lex.uz/ru/docs/4054703,primary
UZ,2019-03-08,День женщин,womens,no,https://lex.uz/ru/docs/6257291,primary
UZ,2019-03-21,Праздник Навруз,national,no,https://lex.uz/ru/docs/6257291,primary
UZ,2019-03-22,Праздник Навруз (дополнительный день),national,no,https://lex.uz/ru/docs/4054703,primary
UZ,2019-05-09,День памяти и почестей,victory,no,https://lex.uz/ru/docs/6257291,primary
UZ,2019-06-05,Рўза ҳайит,religious,yes,https://lex.uz/ru/docs/4358664,primary
UZ,2019-08-11,Қурбон ҳайит,religious,yes,https://lex.uz/ru/docs/4460099,primary
UZ,2019-09-01,День независимости,national,no,https://lex.uz/ru/docs/6257291,primary
UZ,2019-09-02,День независимости (дополнительный день),national,no,https://lex.uz/ru/docs/4054703,primary
UZ,2019-10-01,День учителя и наставника,national,no,https://lex.uz/ru/docs/6257291,primary
UZ,2019-12-08,День Конституции,national,no,https://lex.uz/ru/docs/6257291,primary
UZ,2020-01-01,Новый год,newyear,no,https://lex.uz/ru/docs/6257291,primary
UZ,2020-01-02,Новый год (дополнительный день),newyear,no,https://lex.uz/ru/docs/4595651,primary
UZ,2020-03-08,День женщин,womens,no,https://lex.uz/ru/docs/6257291,primary
UZ,2020-03-21,Праздник Навруз,national,no,https://lex.uz/ru/docs/6257291,primary
