corridor,indicator,split,window,params,feasible,n_feasible,fitted
AMD,reversal,8,2025-01…2025-06,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1967}",True,4.0,
AMD,seasonality,8,2025-01…2025-06,"{""min_share"": 0.6, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 0.9468}",True,8.0,
AMD,dip_vs_trend,8,2025-01…2025-06,"{""span"": 80, ""window"": 120, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.2795}",True,8.0,
AMD,ml_localmin,8,2025-01…2025-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0005, ""_fitted"": true, ""_pos_rate_val"": 0.8}",,,True
AMD,momentum,9,2025-07…2025-12,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9858}",True,4.0,
AMD,level,9,2025-07…2025-12,"{""window"": 250, ""pct"": 0.25, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 21, ""_score"": 1.4356}",True,21.0,
AMD,reversal,9,2025-07…2025-12,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.2265}",True,6.0,
AMD,seasonality,9,2025-07…2025-12,"{""min_share"": 0.6, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 0.9468}",True,8.0,
AMD,dip_vs_trend,9,2025-07…2025-12,"{""span"": 80, ""window"": 120, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.2059}",True,11.0,
AMD,ml_localmin,9,2025-07…2025-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0017, ""_fitted"": true, ""_pos_rate_val"": 0.658}",,,True
AMD,momentum,10,2026-01…2026-06,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9806}",True,4.0,
AMD,level,10,2026-01…2026-06,"{""window"": 250, ""pct"": 0.25, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.2544}",True,22.0,
AMD,reversal,10,2026-01…2026-06,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.2265}",True,6.0,
AMD,seasonality,10,2026-01…2026-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.0368}",True,8.0,
AMD,dip_vs_trend,10,2026-01…2026-06,"{""span"": 80, ""window"": 120, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.1657}",True,11.0,
AMD,ml_localmin,10,2026-01…2026-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0797, ""_fitted"": true, ""_pos_rate_val"": 0.26}",,,True
KZT,momentum,0,2021-01…2021-06,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0416}",True,4.0,
KZT,level,0,2021-01…2021-06,"{""window"": 250, ""pct"": 0.25, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 42, ""_score"": 1.4162}",True,42.0,
KZT,reversal,0,2021-01…2021-06,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.6111}",True,11.0,
KZT,seasonality,0,2021-01…2021-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.4428}",True,6.0,
KZT,dip_vs_trend,0,2021-01…2021-06,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.3268}",True,6.0,
KZT,ml_localmin,0,2021-01…2021-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 1.0, ""_fitted"": true, ""_pos_rate_val"": NaN}",,,True
KZT,momentum,1,2021-07…2021-12,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0641}",True,4.0,
KZT,level,1,2021-07…2021-12,"{""window"": 250, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 39, ""_score"": 1.4211}",True,39.0,
KZT,reversal,1,2021-07…2021-12,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 10, ""_score"": 1.5028}",True,10.0,
KZT,seasonality,1,2021-07…2021-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.4428}",True,6.0,
KZT,dip_vs_trend,1,2021-07…2021-12,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 9, ""_score"": 1.4711}",True,9.0,
KZT,ml_localmin,1,2021-07…2021-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.1529, ""_fitted"": true, ""_pos_rate_val"": 0.417}",,,True
KZT,momentum,2,2022-01…2022-06,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0426}",True,4.0,
KZT,level,2,2022-01…2022-06,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 50, ""_score"": 1.4404}",True,50.0,
KZT,reversal,2,2022-01…2022-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.5849}",True,11.0,
KZT,seasonality,2,2022-01…2022-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.1273}",True,6.0,
KZT,dip_vs_trend,2,2022-01…2022-06,"{""span"": 80, ""window"": 250, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.3968}",True,11.0,
KZT,ml_localmin,2,2022-01…2022-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.069, ""_fitted"": true, ""_pos_rate_val"": 0.266}",,,True
KZT,momentum,3,2022-07…2022-12,"{""n"": 2, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9852}",True,4.0,
KZT,level,3,2022-07…2022-12,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 49, ""_score"": 1.4404}",True,49.0,
KZT,reversal,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.453}",True,11.0,
KZT,seasonality,3,2022-07…2022-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.0732}",True,6.0,
KZT,dip_vs_trend,3,2022-07…2022-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 12, ""_score"": 1.2258}",True,12.0,
KZT,ml_localmin,3,2022-07…2022-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0001, ""_fitted"": true, ""_pos_rate_val"": 1.0}",,,True
KZT,momentum,4,2023-01…2023-06,"{""n"": 2, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9852}",True,4.0,
KZT,level,4,2023-01…2023-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 50, ""_score"": 1.3202}",True,50.0,
KZT,reversal,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.3894}",True,11.0,
KZT,seasonality,4,2023-01…2023-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.2673}",True,6.0,
KZT,dip_vs_trend,4,2023-01…2023-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.2258}",True,11.0,
KZT,ml_localmin,4,2023-01…2023-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.1816, ""_fitted"": true, ""_pos_rate_val"": 0.265}",,,True
KZT,momentum,5,2023-07…2023-12,"{""n"": 2, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9442}",True,4.0,
KZT,level,5,2023-07…2023-12,"{""window"": 120, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 42, ""_score"": 1.2948}",True,42.0,
KZT,reversal,5,2023-07…2023-12,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 9, ""_score"": 1.3684}",True,9.0,
KZT,seasonality,5,2023-07…2023-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.1488}",True,6.0,
KZT,dip_vs_trend,5,2023-07…2023-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 9, ""_score"": 1.2258}",True,9.0,
KZT,ml_localmin,5,2023-07…2023-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.1178, ""_fitted"": true, ""_pos_rate_val"": 0.276}",,,True
KZT,momentum,6,2024-01…2024-06,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.008}",True,4.0,
KZT,level,6,2024-01…2024-06,"{""window"": 120, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 39, ""_score"": 1.2948}",True,39.0,
KZT,reversal,6,2024-01…2024-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 9, ""_score"": 1.3333}",True,9.0,
KZT,seasonality,6,2024-01…2024-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.2724}",True,6.0,
KZT,dip_vs_trend,6,2024-01…2024-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 12, ""_score"": 1.205}",True,12.0,
KZT,ml_localmin,6,2024-01…2024-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0014, ""_fitted"": true, ""_pos_rate_val"": 1.0}",,,True
KZT,momentum,7,2024-07…2024-12,"{""n"": 2, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9852}",True,4.0,
KZT,level,7,2024-07…2024-12,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.2923}",True,35.0,
KZT,reversal,7,2024-07…2024-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.3333}",True,6.0,
KZT,seasonality,7,2024-07…2024-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.2901}",True,6.0,
KZT,dip_vs_trend,7,2024-07…2024-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 9, ""_score"": 1.205}",True,9.0,
KZT,ml_localmin,7,2024-07…2024-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0002, ""_fitted"": true, ""_pos_rate_val"": 1.0}",,,True
KZT,momentum,8,2025-01…2025-06,"{""n"": 2, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9852}",True,4.0,
KZT,level,8,2025-01…2025-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 38, ""_score"": 1.2494}",True,38.0,
KZT,reversal,8,2025-01…2025-06,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.3332}",True,8.0,
KZT,seasonality,8,2025-01…2025-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.1488}",True,6.0,
KZT,dip_vs_trend,8,2025-01…2025-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.1842}",True,11.0,
KZT,ml_localmin,8,2025-01…2025-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.1908, ""_fitted"": true, ""_pos_rate_val"": 0.25}",,,True
KZT,momentum,9,2025-07…2025-12,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.008}",True,4.0,
KZT,level,9,2025-07…2025-12,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 47, ""_score"": 1.2005}",True,47.0,
KZT,reversal,9,2025-07…2025-12,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.333}",True,11.0,
KZT,seasonality,9,2025-07…2025-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.1488}",True,6.0,
KZT,dip_vs_trend,9,2025-07…2025-12,"{""span"": 80, ""window"": 250, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 13, ""_score"": 1.1953}",True,13.0,
KZT,ml_localmin,9,2025-07…2025-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0889, ""_fitted"": true, ""_pos_rate_val"": 0.261}",,,True
KZT,momentum,10,2026-01…2026-06,"{""n"": 2, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0018}",True,4.0,
KZT,level,10,2026-01…2026-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 50, ""_score"": 1.2005}",True,50.0,
KZT,reversal,10,2026-01…2026-06,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 12, ""_score"": 1.333}",True,12.0,
KZT,seasonality,10,2026-01…2026-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.2901}",True,6.0,
KZT,dip_vs_trend,10,2026-01…2026-06,"{""span"": 20, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 12, ""_score"": 1.0921}",True,12.0,
KZT,ml_localmin,10,2026-01…2026-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.068, ""_fitted"": true, ""_pos_rate_val"": 0.281}",,,True
