indicator,corridor,split,window,scenario,speed,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
ml_localmin,UZS,2,2022-01…2022-06,BUY_NOW,medium,20,0.0,9,9,0.0,0.09401709401709402,0.0,0.0,0.0,0.3333333333333333,0.39316239316239315,0.8478260869565217,-325.85723104174554,-133.26289884507412,-192.59433219667142,-547.3738294328778,167.12567729288358,-680.6367282779519,33.862778447809454,-762.111827029468,39.10346233018154,400.5637180657183,-101.282914315543,0.368421052631579,0.0,0.20351933162035313,87.0,0.5
ml_localmin,UZS,2,2022-01…2022-06,BUY_NOW,medium,20,10.0,9,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.4017094017094017,0.8297872340425531,-325.85723104174554,-133.26289884507412,-192.59433219667142,-547.3738294328778,167.12567729288358,-680.6367282779519,33.862778447809454,-762.111827029468,39.10346233018154,400.5637180657183,-101.282914315543,0.368421052631579,0.0,0.20351933162035313,87.0,0.5
ml_localmin,UZS,2,2022-01…2022-06,BUY_NOW,medium,20,25.0,9,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.41025641025641024,0.8125,-325.85723104174554,-133.26289884507412,-192.59433219667142,-547.3738294328778,167.12567729288358,-680.6367282779519,33.862778447809454,-762.111827029468,39.10346233018154,400.5637180657183,-101.282914315543,0.368421052631579,0.0,0.20351933162035313,87.0,0.5
ml_localmin,UZS,2,2022-01…2022-06,BUY_NOW,medium,20,50.0,9,9,0.0,0.11965811965811966,0.0,0.0,0.0,0.3333333333333333,0.42735042735042733,0.78,-325.85723104174554,-133.26289884507412,-192.59433219667142,-547.3738294328778,167.12567729288358,-680.6367282779519,33.862778447809454,-762.111827029468,39.10346233018154,400.5637180657183,-101.282914315543,0.368421052631579,0.0,0.20351933162035313,87.0,0.5
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,1,0.0,9,9,0.5555555555555556,0.5769230769230769,0.9629629629629631,0.3851851851851852,1.5407407407407407,0.5555555555555556,0.5769230769230769,0.9629629629629631,-3.873068603322941,18.935896238661574,-22.808964841984515,-110.78613164067994,74.27376044742743,-91.85023540201837,93.209656686089,-88.29382270757637,72.6478292519333,21.645391632875526,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,1,10.0,9,9,0.5555555555555556,0.6461538461538462,0.8597883597883598,0.3439153439153439,1.3756613756613756,0.5555555555555556,0.6461538461538462,0.8597883597883598,-3.873068603322941,18.935896238661574,-22.808964841984515,-110.78613164067994,74.27376044742743,-91.85023540201837,93.209656686089,-88.29382270757637,72.6478292519333,21.645391632875526,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,1,25.0,9,9,0.5555555555555556,0.6923076923076923,0.8024691358024691,0.32098765432098764,1.2839506172839505,0.5555555555555556,0.6923076923076923,0.8024691358024691,-3.873068603322941,18.935896238661574,-22.808964841984515,-110.78613164067994,74.27376044742743,-91.85023540201837,93.209656686089,-88.29382270757637,72.6478292519333,21.645391632875526,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,1,50.0,9,9,0.6666666666666666,0.7769230769230769,0.858085808580858,0.429042904290429,1.2871287128712872,0.6666666666666666,0.7769230769230769,0.858085808580858,-3.873068603322941,18.935896238661574,-22.808964841984515,-110.78613164067994,74.27376044742743,-91.85023540201837,93.209656686089,-88.29382270757637,72.6478292519333,21.645391632875526,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,3,0.0,9,9,0.4444444444444444,0.4076923076923077,1.090146750524109,0.27253668763102723,1.9077568134171907,0.5555555555555556,0.5461538461538461,1.0172143974960879,4.3357198841476015,34.22408743390864,-29.888367549761043,-152.56179096221226,110.4488408187548,-118.33770352830362,144.67292825266344,-70.04337361682067,66.80529504676714,78.49389800874673,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,3,10.0,9,9,0.4444444444444444,0.46153846153846156,0.9629629629629629,0.24074074074074073,1.6851851851851851,0.5555555555555556,0.5769230769230769,0.9629629629629631,4.3357198841476015,34.22408743390864,-29.888367549761043,-152.56179096221226,110.4488408187548,-118.33770352830362,144.67292825266344,-70.04337361682067,66.80529504676714,78.49389800874673,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,3,25.0,9,9,0.4444444444444444,0.5153846153846153,0.8623548922056385,0.21558872305140964,1.5091210613598676,0.6666666666666666,0.6307692307692307,1.056910569105691,4.3357198841476015,34.22408743390864,-29.888367549761043,-152.56179096221226,110.4488408187548,-118.33770352830362,144.67292825266344,-70.04337361682067,66.80529504676714,78.49389800874673,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,3,50.0,9,9,0.5555555555555556,0.5923076923076923,0.937950937950938,0.37518037518037517,1.5007215007215007,0.7777777777777778,0.7384615384615385,1.0532407407407407,4.3357198841476015,34.22408743390864,-29.888367549761043,-152.56179096221226,110.4488408187548,-118.33770352830362,144.67292825266344,-70.04337361682067,66.80529504676714,78.49389800874673,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,5,0.0,9,9,0.3333333333333333,0.3230769230769231,1.0317460317460316,0.3439153439153439,2.0634920634920633,0.4444444444444444,0.5769230769230769,0.7703703703703704,19.616158842910636,41.72049353241231,-22.104334689501677,-179.10469036637883,159.3556046779758,-137.3841968339665,201.07609821038812,-71.1968972150881,118.75918129498092,104.28151011988253,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,5,10.0,9,9,0.3333333333333333,0.38461538461538464,0.8666666666666666,0.28888888888888886,1.7333333333333332,0.5555555555555556,0.5846153846153846,0.9502923976608187,19.616158842910636,41.72049353241231,-22.104334689501677,-179.10469036637883,159.3556046779758,-137.3841968339665,201.07609821038812,-71.1968972150881,118.75918129498092,104.28151011988253,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,5,25.0,9,9,0.4444444444444444,0.45384615384615384,0.9792843691148776,0.2448210922787194,1.713747645951036,0.6666666666666666,0.6384615384615384,1.0441767068273093,19.616158842910636,41.72049353241231,-22.104334689501677,-179.10469036637883,159.3556046779758,-137.3841968339665,201.07609821038812,-71.1968972150881,118.75918129498092,104.28151011988253,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,5,50.0,9,9,0.5555555555555556,0.5384615384615384,1.0317460317460319,0.4126984126984127,1.6507936507936507,0.6666666666666666,0.6846153846153846,0.9737827715355805,19.616158842910636,41.72049353241231,-22.104334689501677,-179.10469036637883,159.3556046779758,-137.3841968339665,201.07609821038812,-71.1968972150881,118.75918129498092,104.28151011988253,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,10,0.0,9,9,0.3333333333333333,0.26153846153846155,1.2745098039215685,0.4248366013071895,2.549019607843137,0.6666666666666666,0.5461538461538461,1.2206572769953052,145.97435556230883,60.75501350817667,85.21934205413217,-125.87347210064425,335.7706024156151,-65.11845859246758,396.52561592379175,-41.335014308389844,369.1912824321878,149.9805830561888,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,10,10.0,9,9,0.3333333333333333,0.2846153846153846,1.1711711711711712,0.39039039039039036,2.3423423423423424,0.6666666666666666,0.5538461538461539,1.2037037037037035,145.97435556230883,60.75501350817667,85.21934205413217,-125.87347210064425,335.7706024156151,-65.11845859246758,396.52561592379175,-41.335014308389844,369.1912824321878,149.9805830561888,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,10,25.0,9,9,0.3333333333333333,0.3384615384615385,0.9848484848484848,0.32828282828282823,1.9696969696969695,0.6666666666666666,0.6076923076923076,1.0970464135021096,145.97435556230883,60.75501350817667,85.21934205413217,-125.87347210064425,335.7706024156151,-65.11845859246758,396.52561592379175,-41.335014308389844,369.1912824321878,149.9805830561888,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,10,50.0,9,9,0.4444444444444444,0.3769230769230769,1.1791383219954648,0.2947845804988662,2.0634920634920637,0.6666666666666666,0.6230769230769231,1.0699588477366255,145.97435556230883,60.75501350817667,85.21934205413217,-125.87347210064425,335.7706024156151,-65.11845859246758,396.52561592379175,-41.335014308389844,369.1912824321878,149.9805830561888,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,20,0.0,9,9,0.3333333333333333,0.2076923076923077,1.604938271604938,0.5349794238683127,3.209876543209876,0.6666666666666666,0.5076923076923077,1.3131313131313131,284.3882546273266,116.21310466761958,168.17514995970703,-91.14320734806074,451.7687248258425,25.069897319558827,567.9818294934621,2.8011108017863764,577.9550605107074,145.54258947464302,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,20,10.0,9,9,0.3333333333333333,0.2153846153846154,1.5476190476190474,0.5158730158730158,3.095238095238095,0.6666666666666666,0.5153846153846153,1.2935323383084578,284.3882546273266,116.21310466761958,168.17514995970703,-91.14320734806074,451.7687248258425,25.069897319558827,567.9818294934621,2.8011108017863764,577.9550605107074,145.54258947464302,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,20,25.0,9,9,0.3333333333333333,0.25384615384615383,1.3131313131313131,0.4377104377104377,2.6262626262626263,0.6666666666666666,0.5307692307692308,1.2560386473429952,284.3882546273266,116.21310466761958,168.17514995970703,-91.14320734806074,451.7687248258425,25.069897319558827,567.9818294934621,2.8011108017863764,577.9550605107074,145.54258947464302,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
momentum,UZS,3,2022-07…2022-12,BUY_NOW,fast,20,50.0,9,9,0.3333333333333333,0.27692307692307694,1.2037037037037035,0.4012345679012345,2.407407407407407,0.6666666666666666,0.5692307692307692,1.1711711711711712,284.3882546273266,116.21310466761958,168.17514995970703,-91.14320734806074,451.7687248258425,25.069897319558827,567.9818294934621,2.8011108017863764,577.9550605107074,145.54258947464302,86.24975416440104,0.34615384615384615,0.0,0.563033571575522,35.0,0.0
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,1,0.0,2,2,0.5,0.5769230769230769,0.8666666666666667,,,0.5,0.5769230769230769,0.8666666666666667,167.33811910941753,18.935896238661574,148.40222287075596,,,,,,,228.61563724545064,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,1,10.0,2,2,0.5,0.6461538461538462,0.7738095238095237,,,0.5,0.6461538461538462,0.7738095238095237,167.33811910941753,18.935896238661574,148.40222287075596,,,,,,,228.61563724545064,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,1,25.0,2,2,0.5,0.6923076923076923,0.7222222222222222,,,0.5,0.6923076923076923,0.7222222222222222,167.33811910941753,18.935896238661574,148.40222287075596,,,,,,,228.61563724545064,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,1,50.0,2,2,0.5,0.7769230769230769,0.6435643564356436,,,0.5,0.7769230769230769,0.6435643564356436,167.33811910941753,18.935896238661574,148.40222287075596,,,,,,,228.61563724545064,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,3,0.0,2,2,0.5,0.4076923076923077,1.2264150943396226,,,1.0,0.5461538461538461,1.830985915492958,394.2124437121719,34.22408743390864,359.9883562782632,,,,,,,412.1941632695947,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,3,10.0,2,2,0.5,0.46153846153846156,1.0833333333333333,,,1.0,0.5769230769230769,1.7333333333333334,394.2124437121719,34.22408743390864,359.9883562782632,,,,,,,412.1941632695947,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,3,25.0,2,2,0.5,0.5153846153846153,0.9701492537313434,,,1.0,0.6307692307692307,1.5853658536585367,394.2124437121719,34.22408743390864,359.9883562782632,,,,,,,412.1941632695947,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,3,50.0,2,2,0.5,0.5923076923076923,0.8441558441558441,,,1.0,0.7384615384615385,1.3541666666666665,394.2124437121719,34.22408743390864,359.9883562782632,,,,,,,412.1941632695947,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,5,0.0,2,2,0.5,0.3230769230769231,1.5476190476190474,,,1.0,0.5769230769230769,1.7333333333333334,529.0466460275478,41.72049353241231,487.3261524951355,,,,,,,504.73253879468325,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,5,10.0,2,2,0.5,0.38461538461538464,1.2999999999999998,,,1.0,0.5846153846153846,1.7105263157894737,529.0466460275478,41.72049353241231,487.3261524951355,,,,,,,504.73253879468325,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,5,25.0,2,2,0.5,0.45384615384615384,1.1016949152542372,,,1.0,0.6384615384615384,1.566265060240964,529.0466460275478,41.72049353241231,487.3261524951355,,,,,,,504.73253879468325,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,5,50.0,2,2,0.5,0.5384615384615384,0.9285714285714286,,,1.0,0.6846153846153846,1.4606741573033708,529.0466460275478,41.72049353241231,487.3261524951355,,,,,,,504.73253879468325,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,10,0.0,2,2,0.5,0.26153846153846155,1.9117647058823528,,,1.0,0.5461538461538461,1.830985915492958,852.6407130835912,60.75501350817667,791.8856995754145,,,,,,,806.6777384314094,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,10,10.0,2,2,0.5,0.2846153846153846,1.7567567567567568,,,1.0,0.5538461538461539,1.8055555555555554,852.6407130835912,60.75501350817667,791.8856995754145,,,,,,,806.6777384314094,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,10,25.0,2,2,0.5,0.3384615384615385,1.4772727272727273,,,1.0,0.6076923076923076,1.6455696202531647,852.6407130835912,60.75501350817667,791.8856995754145,,,,,,,806.6777384314094,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,10,50.0,2,2,0.5,0.3769230769230769,1.3265306122448979,,,1.0,0.6230769230769231,1.6049382716049383,852.6407130835912,60.75501350817667,791.8856995754145,,,,,,,806.6777384314094,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,20,0.0,2,2,0.5,0.2076923076923077,2.4074074074074074,,,1.0,0.5076923076923077,1.9696969696969697,916.4508065455657,116.21310466761958,800.2377018779462,,,,,,,735.4350732444515,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,20,10.0,2,2,0.5,0.2153846153846154,2.321428571428571,,,1.0,0.5153846153846153,1.9402985074626868,916.4508065455657,116.21310466761958,800.2377018779462,,,,,,,735.4350732444515,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,20,25.0,2,2,0.5,0.25384615384615383,1.9696969696969697,,,1.0,0.5307692307692308,1.8840579710144927,916.4508065455657,116.21310466761958,800.2377018779462,,,,,,,735.4350732444515,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
level,UZS,3,2022-07…2022-12,BUY_NOW,medium,20,50.0,2,2,0.5,0.27692307692307694,1.8055555555555554,,,1.0,0.5692307692307692,1.7567567567567568,916.4508065455657,116.21310466761958,800.2377018779462,,,,,,,735.4350732444515,795.7920490853343,0.07692307692307693,0.0,0.0,91.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,1,0.0,3,3,0.3333333333333333,0.5769230769230769,0.5777777777777778,,,0.3333333333333333,0.5769230769230769,0.5777777777777778,-63.70616563201556,18.935896238661574,-82.64206187067714,,,,,,,-70.6847525406847,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,1,10.0,3,3,0.3333333333333333,0.5153846153846153,0.6467661691542289,,,0.3333333333333333,0.5153846153846153,0.6467661691542289,-63.70616563201556,18.935896238661574,-82.64206187067714,,,,,,,-70.6847525406847,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,1,25.0,3,3,0.3333333333333333,0.4076923076923077,0.8176100628930817,,,0.3333333333333333,0.4076923076923077,0.8176100628930817,-63.70616563201556,18.935896238661574,-82.64206187067714,,,,,,,-70.6847525406847,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,1,50.0,3,3,0.3333333333333333,0.3076923076923077,1.0833333333333333,,,0.3333333333333333,0.3076923076923077,1.0833333333333333,-63.70616563201556,18.935896238661574,-82.64206187067714,,,,,,,-70.6847525406847,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,3,0.0,3,3,0.3333333333333333,0.5692307692307692,0.5855855855855856,,,0.3333333333333333,0.5692307692307692,0.5855855855855856,107.3405849666546,34.22408743390864,73.11649753274597,,,,,,,14.29454164035578,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,3,10.0,3,3,0.3333333333333333,0.5153846153846153,0.6467661691542289,,,0.3333333333333333,0.5153846153846153,0.6467661691542289,107.3405849666546,34.22408743390864,73.11649753274597,,,,,,,14.29454164035578,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,3,25.0,3,3,0.3333333333333333,0.46923076923076923,0.7103825136612022,,,0.3333333333333333,0.46923076923076923,0.7103825136612022,107.3405849666546,34.22408743390864,73.11649753274597,,,,,,,14.29454164035578,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,3,50.0,3,3,0.3333333333333333,0.3769230769230769,0.8843537414965986,,,0.3333333333333333,0.3769230769230769,0.8843537414965986,107.3405849666546,34.22408743390864,73.11649753274597,,,,,,,14.29454164035578,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,5,0.0,3,3,0.3333333333333333,0.5384615384615384,0.6190476190476191,,,0.3333333333333333,0.5384615384615384,0.6190476190476191,122.2865836700896,41.72049353241231,80.56609013767729,,,,,,,-48.301212908689045,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,5,10.0,3,3,0.3333333333333333,0.5,0.6666666666666666,,,0.3333333333333333,0.5,0.6666666666666666,122.2865836700896,41.72049353241231,80.56609013767729,,,,,,,-48.301212908689045,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,5,25.0,3,3,0.3333333333333333,0.4846153846153846,0.6878306878306878,,,0.3333333333333333,0.4846153846153846,0.6878306878306878,122.2865836700896,41.72049353241231,80.56609013767729,,,,,,,-48.301212908689045,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,5,50.0,3,3,0.3333333333333333,0.4307692307692308,0.7738095238095237,,,0.3333333333333333,0.4307692307692308,0.7738095238095237,122.2865836700896,41.72049353241231,80.56609013767729,,,,,,,-48.301212908689045,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,10,0.0,3,3,0.3333333333333333,0.5,0.6666666666666666,,,0.3333333333333333,0.5,0.6666666666666666,6.893666041518638,60.75501350817667,-53.86134746665803,,,,,,,-226.42234613833375,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,10,10.0,3,3,0.3333333333333333,0.49230769230769234,0.6770833333333333,,,0.3333333333333333,0.49230769230769234,0.6770833333333333,6.893666041518638,60.75501350817667,-53.86134746665803,,,,,,,-226.42234613833375,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,10,25.0,3,3,0.3333333333333333,0.46923076923076923,0.7103825136612022,,,0.3333333333333333,0.46923076923076923,0.7103825136612022,6.893666041518638,60.75501350817667,-53.86134746665803,,,,,,,-226.42234613833375,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,10,50.0,3,3,0.3333333333333333,0.45384615384615384,0.7344632768361582,,,0.3333333333333333,0.45384615384615384,0.7344632768361582,6.893666041518638,60.75501350817667,-53.86134746665803,,,,,,,-226.42234613833375,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,20,0.0,3,3,0.3333333333333333,0.5769230769230769,0.5777777777777778,,,0.3333333333333333,0.5769230769230769,0.5777777777777778,20.234747452031456,116.21310466761958,-95.97835721558812,,,,,,,-159.24058378283664,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,20,10.0,3,3,0.3333333333333333,0.5692307692307692,0.5855855855855856,,,0.3333333333333333,0.5692307692307692,0.5855855855855856,20.234747452031456,116.21310466761958,-95.97835721558812,,,,,,,-159.24058378283664,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,20,25.0,3,3,0.3333333333333333,0.5615384615384615,0.593607305936073,,,0.3333333333333333,0.5615384615384615,0.593607305936073,20.234747452031456,116.21310466761958,-95.97835721558812,,,,,,,-159.24058378283664,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
reversal,UZS,3,2022-07…2022-12,WINDOW_CLOSING,slow,20,50.0,3,3,0.3333333333333333,0.5153846153846153,0.6467661691542289,,,0.3333333333333333,0.5153846153846153,0.6467661691542289,20.234747452031456,116.21310466761958,-95.97835721558812,,,,,,,-159.24058378283664,40.252440885682255,0.11538461538461539,0.0,0.8356164383561644,93.0,0.6666666666666666
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,1,0.0,0,0,,0.5769230769230769,,,,,0.5769230769230769,,,18.935896238661574,,,,,,,,,,0.0,,,182.0,1.0
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,1,10.0,0,0,,0.6461538461538462,,,,,0.6461538461538462,,,18.935896238661574,,,,,,,,,,0.0,,,182.0,1.0
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,1,25.0,0,0,,0.6923076923076923,,,,,0.6923076923076923,,,18.935896238661574,,,,,,,,,,0.0,,,182.0,1.0
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,1,50.0,0,0,,0.7769230769230769,,,,,0.7769230769230769,,,18.935896238661574,,,,,,,,,,0.0,,,182.0,1.0
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,3,0.0,0,0,,0.4076923076923077,,,,,0.5461538461538461,,,34.22408743390864,,,,,,,,,,0.0,,,182.0,1.0
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,3,10.0,0,0,,0.46153846153846156,,,,,0.5769230769230769,,,34.22408743390864,,,,,,,,,,0.0,,,182.0,1.0
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,3,25.0,0,0,,0.5153846153846153,,,,,0.6307692307692307,,,34.22408743390864,,,,,,,,,,0.0,,,182.0,1.0
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,3,50.0,0,0,,0.5923076923076923,,,,,0.7384615384615385,,,34.22408743390864,,,,,,,,,,0.0,,,182.0,1.0
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,5,0.0,0,0,,0.3230769230769231,,,,,0.5769230769230769,,,41.72049353241231,,,,,,,,,,0.0,,,182.0,1.0
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,5,10.0,0,0,,0.38461538461538464,,,,,0.5846153846153846,,,41.72049353241231,,,,,,,,,,0.0,,,182.0,1.0
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,5,25.0,0,0,,0.45384615384615384,,,,,0.6384615384615384,,,41.72049353241231,,,,,,,,,,0.0,,,182.0,1.0
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,5,50.0,0,0,,0.5384615384615384,,,,,0.6846153846153846,,,41.72049353241231,,,,,,,,,,0.0,,,182.0,1.0
seasonality,UZS,3,2022-07…2022-12,BUY_NOW,slow,10,0.0,0,0,,0.26153846153846155,,,,,0.5461538461538461,,,60.75501350817667,,,,,,,,,,0.0,,,182.0,1.0
