date,corridor,indicator,indicator_label,scenario,direction,strength,speed,split,rate,params,facts
2025-08-21,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,9,8.53067,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -0.7670465450916097}"
2025-08-27,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,9,8.37529,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -2.4231995227931624}"
2025-10-01,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,9,8.68363,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -2.3364228459731073}"
2025-10-09,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,9,8.74017,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -1.9100238374207046}"
2025-10-15,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,1.0,fast,9,8.52452,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 7.0, ""drop_pct"": -4.330240304544375}"
2025-10-27,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,9,8.47804,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -4.361147209587745}"
2025-11-20,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,9,8.69686,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -0.5378612951443928}"
2025-11-28,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,9,8.42425,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -0.8676179515602511}"
2025-12-03,TJS,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=30,window=60)",WINDOW_CLOSING,up,1.0,slow,9,8.42262,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": false, ""_n_feasible"": 0}","{""rise_pct"": 0.7901548358840048, ""min_rate"": 8.35659, ""days_since_min"": 1.0, ""window"": 60.0}"
2025-12-11,TJS,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=30,window=60)",WINDOW_CLOSING,up,1.0,slow,9,8.59968,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": false, ""_n_feasible"": 0}","{""rise_pct"": 4.499858433877679, ""min_rate"": 8.22937, ""days_since_min"": 4.0, ""window"": 60.0}"
2025-12-19,TJS,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=30,window=60)",WINDOW_CLOSING,up,1.0,slow,9,8.73643,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": false, ""_n_feasible"": 0}","{""rise_pct"": 6.161589526294242, ""min_rate"": 8.22937, ""days_since_min"": 10.0, ""window"": 60.0}"
2025-12-24,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,9,8.48507,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -2.877147759439491}"
2025-12-26,TJS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,rearm=5,seed=0,target_precision=0.9,tol_bps=10.0)",BUY_NOW,down,0.0440375284067664,medium,9,8.40162,"{""threshold"": 0.0368}","{""proba"": 0.0440375284067664, ""pct_rank"": 0.19166666666666668, ""window"": 120.0}"
2026-01-16,TJS,dip_vs_trend,"dip_vs_trend(pct=0.2,rearm=3,span=20,window=120)",BUY_NOW,down,0.1250000000000001,medium,10,8.34315,"{""span"": 20, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": false, ""_n_feasible"": 0}","{""dev_pct"": -1.4447037562844267, ""pct_rank"": 0.175, ""window"": 120.0, ""span"": 20.0}"
2026-01-16,TJS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,rearm=5,seed=0,target_precision=0.9,tol_bps=10.0)",BUY_NOW,down,0.16460391597049748,medium,10,8.34315,"{""threshold"": 0.0297}","{""proba"": 0.16460391597049748, ""pct_rank"": 0.075, ""window"": 120.0}"
2026-01-16,TJS,momentum,"momentum(n=3,rearm=3)",BUY_NOW,down,0.5,fast,10,8.34315,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 1}","{""streak"": 3.0, ""drop_pct"": -1.1320490882460343}"
