indicator,corridor,split,window,scenario,speed,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share,hit_mean_trunc,base_mean_trunc,n_scored_trunc,lift_mean_trunc,benefit_excess_trunc,base_mean_month_trunc,benefit_excess_month_trunc
momentum,TJS,0,2021-01…2021-06,BUY_NOW,fast,10,50.0,9,9,0.2222222222222222,0.3050847457627119,0.728395061728395,0.0,1.8209876543209875,0.8888888888888888,0.635593220338983,1.3985185185185185,9.954429670488985,0.06389764753973065,9.890532022949253,-25.891069704086497,52.058407907596525,-25.827172056546768,52.12230555513626,-28.222733834424105,66.93825123708031,66.76898664449797,-3.992621545414961,0.34806629834254144,0.25,0.7824381790204901,46.0,0.16666666666666666,,,,,,,
momentum,TJS,0,2021-01…2021-06,BUY_NOW,fast,20,0.0,9,9,0.0,0.11016949152542373,0.0,0.0,0.0,0.4444444444444444,0.4830508474576271,0.9200779727095516,19.78636158293893,-2.594269522656172,22.380631105595103,-49.095755381355424,108.31640784026656,-51.690024904011594,105.72213831761039,-67.707434380034,139.0558542120549,80.39860852778796,-3.992621545414961,0.34806629834254144,0.25,0.7824381790204901,46.0,0.16666666666666666,,,,,,,
momentum,TJS,0,2021-01…2021-06,BUY_NOW,fast,20,10.0,9,9,0.0,0.1271186440677966,0.0,0.0,0.0,0.4444444444444444,0.4915254237288136,0.904214559386973,19.78636158293893,-2.594269522656172,22.380631105595103,-49.095755381355424,108.31640784026656,-51.690024904011594,105.72213831761039,-67.707434380034,139.0558542120549,80.39860852778796,-3.992621545414961,0.34806629834254144,0.25,0.7824381790204901,46.0,0.16666666666666666,,,,,,,
momentum,TJS,0,2021-01…2021-06,BUY_NOW,fast,20,25.0,9,9,0.1111111111111111,0.15254237288135594,0.728395061728395,0.0,2.185185185185185,0.4444444444444444,0.5338983050847458,0.8324514991181657,19.78636158293893,-2.594269522656172,22.380631105595103,-49.095755381355424,108.31640784026656,-51.690024904011594,105.72213831761039,-67.707434380034,139.0558542120549,80.39860852778796,-3.992621545414961,0.34806629834254144,0.25,0.7824381790204901,46.0,0.16666666666666666,0.2857142857142857,0.47959183673469385,7.0,0.5957446808510638,5.212249147869965,0.3362952836637047,38.30146808470552
momentum,TJS,0,2021-01…2021-06,BUY_NOW,fast,20,50.0,9,9,0.1111111111111111,0.19491525423728814,0.5700483091787439,0.0,1.7101449275362317,0.5555555555555556,0.5508474576271186,1.0085470085470087,19.78636158293893,-2.594269522656172,22.380631105595103,-49.095755381355424,108.31640784026656,-51.690024904011594,105.72213831761039,-67.707434380034,139.0558542120549,80.39860852778796,-3.992621545414961,0.34806629834254144,0.25,0.7824381790204901,46.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,1,0.0,19,19,0.5263157894736842,0.4745762711864407,1.1090225563909772,0.6654135338345865,1.5526315789473684,0.5263157894736842,0.4745762711864407,1.1090225563909772,-1.4864856624037603,-1.6952910407747044,0.20880537837094404,-27.609553334933192,26.857773292330624,-29.304844375707898,25.162482251555918,-9.495353156446072,8.599190491001812,8.395774738414579,-7.9592663513260336,0.7348066298342542,0.6111111111111112,1.4804512921867627,65.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,1,10.0,19,19,0.5263157894736842,0.5338983050847458,0.985797827903091,0.5914786967418546,1.3801169590643274,0.5263157894736842,0.5338983050847458,0.985797827903091,-1.4864856624037603,-1.6952910407747044,0.20880537837094404,-27.609553334933192,26.857773292330624,-29.304844375707898,25.162482251555918,-9.495353156446072,8.599190491001812,8.395774738414579,-7.9592663513260336,0.7348066298342542,0.6111111111111112,1.4804512921867627,65.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,1,25.0,19,19,0.7368421052631579,0.6271186440677966,1.1749644381223328,0.8392603129445234,1.42674253200569,0.7368421052631579,0.6271186440677966,1.1749644381223328,-1.4864856624037603,-1.6952910407747044,0.20880537837094404,-27.609553334933192,26.857773292330624,-29.304844375707898,25.162482251555918,-9.495353156446072,8.599190491001812,8.395774738414579,-7.9592663513260336,0.7348066298342542,0.6111111111111112,1.4804512921867627,65.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,1,50.0,19,19,0.7894736842105263,0.8050847457627118,0.9806094182825486,0.7191135734072023,1.1767313019390582,0.7894736842105263,0.8050847457627118,0.9806094182825486,-1.4864856624037603,-1.6952910407747044,0.20880537837094404,-27.609553334933192,26.857773292330624,-29.304844375707898,25.162482251555918,-9.495353156446072,8.599190491001812,8.395774738414579,-7.9592663513260336,0.7348066298342542,0.6111111111111112,1.4804512921867627,65.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,3,0.0,19,19,0.3157894736842105,0.2966101694915254,1.0646616541353384,0.35488721804511275,1.7744360902255638,0.47368421052631576,0.4406779661016949,1.074898785425101,-2.311728193928243,-1.753943134230494,-0.5577850596977487,-33.208206405867806,31.973571603595563,-34.9621495400983,30.21962846936507,-12.700048273103691,8.279886937366296,4.179087016426172,-7.9592663513260336,0.7348066298342542,0.6111111111111112,1.4804512921867627,65.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,3,10.0,19,19,0.3157894736842105,0.3220338983050847,0.9806094182825486,0.3268698060941828,1.634349030470914,0.47368421052631576,0.4830508474576271,0.9806094182825484,-2.311728193928243,-1.753943134230494,-0.5577850596977487,-33.208206405867806,31.973571603595563,-34.9621495400983,30.21962846936507,-12.700048273103691,8.279886937366296,4.179087016426172,-7.9592663513260336,0.7348066298342542,0.6111111111111112,1.4804512921867627,65.0,0.16666666666666666,,,,,,,
