corridor,family,persona,strategy,label,windows,months,benefit_vs_habit_bps,benefit_vs_habit_ci_lo,benefit_vs_habit_ci_hi,benefit_vs_random_bps,benefit_vs_random_ci_lo,benefit_vs_random_ci_hi,oracle_share,share_shifted,benefit_when_shifted_bps,benefit_when_shifted_ci_lo,benefit_when_shifted_ci_hi,regret_share,not_worse_share,mean_day,rub_per_transfer
KGS,wait,s25_k05,push_or_calendar,"первый пуш, иначе календарь, иначе срок",65,65,20.37494847186465,-0.5018240068727229,48.81968667498399,72.71104447437123,32.81565909131747,118.72078127009941,0.5064786269306859,0.26153846153846155,77.90421474536484,2.724244652635019,180.43250806460136,0.06153846153846154,0.9384615384615385,0.7384615384615385,61.12484541559395
KGS,wait,s25_k05,oracle,оракул: лучший день окна,65,65,91.80789365919911,56.99881307709648,134.9074108622848,143.56192069743963,106.50828197457538,186.91757408757226,1.0,0.6307692307692307,145.54909970360833,98.79133800328874,207.9776224366182,0.0,1.0,2.076923076923077,275.4236809775973
KGS,wait,s25_k10,habit,привычка: первый день окна,65,65,0.0,0.0,0.0,73.31699225586887,15.323098688052374,137.120046156621,0.2998316431071279,0.0,,,,0.0,1.0,0.0,0.0
KGS,wait,s25_k10,deadline,ждать до срока,65,65,-36.30113117442895,-137.49374372944868,75.33637825960587,26.890911002268624,-32.91703461872535,96.80270549311119,0.10997104194235872,1.0,-36.30113117442895,-137.49374372944868,75.33637825960587,0.46153846153846156,0.5384615384615384,10.0,-108.90339352328685
KGS,wait,s25_k10,random,случайный день окна,65,65,-66.39071141808996,-126.02619549733313,-10.240241862811864,0.0,0.0,0.0,0.0,,,,,0.5846153846153846,0.4153846153846154,,-199.1721342542699
KGS,wait,s25_k10,calendar25,"календарь: первый день с 25-го, иначе срок",65,65,0.0,0.0,0.0,73.31699225586887,15.323098688052374,137.120046156621,0.2998316431071279,0.0,,,,0.0,1.0,0.0,0.0
KGS,wait,s25_k10,screen,"экран: первый день с фактом уровня, иначе срок",65,65,-17.26222452851044,-92.16972279844947,62.82278180655488,49.85188213446725,-2.6948515802490722,107.7176578933602,0.20387049812676544,0.12307692307692308,295.0231822111751,87.52027869054812,653.2985974519565,0.26153846153846155,0.7384615384615385,5.846153846153846,-51.786673585531325
KGS,wait,s25_k10,push,"первый пуш потока, иначе срок",65,65,-74.3692079797937,-145.28363691768004,-3.544276660518412,-7.9714747068499525,-48.746303104345415,33.37883692160849,-0.03259954187701159,0.36923076923076925,-14.831828567135696,-144.89649684398313,106.13412866442468,0.38461538461538464,0.6153846153846154,5.7384615384615385,-223.10762393938109
KGS,wait,s25_k10,push_or_calendar,"первый пуш, иначе календарь, иначе срок",65,65,-5.476367470942411,-57.38077363328064,40.46917445741481,64.97507510613002,12.610837318682583,119.3733446804661,0.2657171677486613,0.36923076923076925,-14.831828567135696,-144.89649684398313,106.13412866442468,0.12307692307692308,0.8769230769230769,1.5846153846153845,-16.42910241282723
KGS,wait,s25_k10,oracle,оракул: лучший день окна,65,65,174.4213956383951,109.05276208547524,257.3677028950907,244.52720031845732,181.77397891995892,319.1094863861876,1.0,0.7384615384615385,236.19563992699332,151.77891020168394,344.142743146197,0.0,1.0,4.723076923076923,523.2641869151853
KGS,wait,s25_k15,habit,привычка: первый день окна,65,65,0.0,0.0,0.0,67.71646167331936,4.411463563748162,129.62250470878104,0.2168167121416836,0.0,,,,0.0,1.0,0.0,0.0
KGS,wait,s25_k15,deadline,ждать до срока,65,65,-14.131444737270169,-113.2663268349426,95.27408967730315,44.870849067851154,-22.583953940226625,118.84314888165473,0.14366890598671658,1.0,-14.131444737270169,-113.2663268349426,95.27408967730315,0.5230769230769231,0.47692307692307695,15.0,-42.39433421181051
KGS,wait,s25_k15,random,случайный день окна,65,65,-60.5060908893688,-120.73605225850815,2.0022840836896965,0.0,0.0,0.0,0.0,,,,,0.5384615384615384,0.46153846153846156,,-181.5182726681064
KGS,wait,s25_k15,calendar25,"календарь: первый день с 25-го, иначе срок",65,65,0.0,0.0,0.0,67.71646167331936,4.411463563748162,129.62250470878104,0.2168167121416836,0.0,,,,0.0,1.0,0.0,0.0
KGS,wait,s25_k15,screen,"экран: первый день с фактом уровня, иначе срок",65,65,-14.845134049311515,-91.0731935385684,66.82882556390837,47.43468461855453,-15.084277148883912,112.28303110378975,0.15187787587142765,0.2,299.06398664750736,143.8918277918412,533.243239052788,0.2923076923076923,0.7076923076923077,8.338461538461539,-44.53540214793455
KGS,wait,s25_k15,push,"первый пуш потока, иначе срок",65,65,-61.9734339368134,-135.39450957408798,8.928614990877145,-0.0003594709398984063,-53.11783669429139,55.67354404374254,-1.1509654428675164e-06,0.4461538461538462,23.927996849232418,-95.47999107498893,135.54321675930692,0.38461538461538464,0.6153846153846154,7.676923076923077,-185.9203018104402
KGS,wait,s25_k15,push_or_calendar,"первый пуш, иначе календарь, иначе срок",65,65,10.675567825042155,-44.389454321404216,61.79919130669767,75.66218239132859,18.041516716427683,133.25436971320983,0.24225757244513324,0.4461538461538462,23.927996849232418,-95.47999107498893,135.54321675930692,0.12307692307692308,0.8769230769230769,2.6,32.02670347512646
KGS,wait,s25_k15,oracle,оракул: лучший день окна,65,65,249.2302212451998,168.16274281363349,349.67664403921555,312.3212274756226,249.98410184650658,382.70336873970734,1.0,0.7538461538461538,330.6115179783263,231.53441352209822,452.85383088296976,0.0,1.0,7.276923076923077,747.6906637355994
KGS,wait,all,habit,привычка: первый день окна,983,66,0.0,0.0,0.0,0.3892897175446983,-38.69878042128818,42.0370896821215,0.001785862963398034,0.0,,,,0.0,1.0,0.0,0.0
KGS,wait,all,deadline,ждать до срока,983,66,14.701106916179505,-58.51639538087681,87.7875477733501,5.520121131809342,-28.561003723316485,39.69857624710138,0.025323504419654294,1.0,14.701106916179505,-58.51639538087681,87.7875477733501,0.4506612410986775,0.5493387589013224,9.984740590030519,44.103320748538515
KGS,wait,all,random,случайный день окна,983,66,5.8854381160167675,-34.64511558668876,45.48757061388224,0.0,0.0,0.0,0.0,,,,,0.4242115971515768,0.5757884028484231,,17.656314348050305
KGS,wait,all,calendar25,"календарь: первый день с 25-го, иначе срок",983,66,53.655304137557216,-1.5710570977355534,112.77551434432011,47.837051529766576,19.618416195708292,78.36337826968922,0.2194520295680922,0.49949135300101727,71.71824131575188,-4.584196985517337,152.11292899197977,0.3051881993896236,0.6948118006103764,5.578840284842319,160.96591241267166
KGS,wait,all,screen,"экран: первый день с фактом уровня, иначе срок",983,66,7.61080194464127,-59.65258577727171,79.1606283702378,0.7127961159187803,-32.86676397790758,38.46558455993654,0.0032699455611158302,0.13123092573753814,297.39114189311516,174.59796157055035,456.8370829944417,0.28179043743641913,0.7182095625635809,5.8056968463886065,22.83240583392381
KGS,wait,all,push,"первый пуш потока, иначе срок",983,66,9.615835572092665,-47.941806919975704,72.23793266890527,2.4889453459125703,-22.67443300952461,33.48435713029987,0.0114180136563119,0.4862665310274669,103.43695686417854,40.785057582014566,181.00613886591324,0.35198372329603256,0.6480162767039674,5.721261444557477,28.847506716277998
KGS,wait,all,push_or_calendar,"первый пуш, иначе календарь, иначе срок",983,66,35.82785732720461,-11.374934605417264,92.97984703978503,30.408760315933527,4.140792227058385,59.527898852432585,0.13949990550376706,0.6185147507629705,61.643586405186994,2.0343427148079822,130.517476370918,0.28891149542217703,0.711088504577823,4.2817904374364195,107.48357198161384
KGS,wait,all,oracle,оракул: лучший день окна,983,66,224.22216732288135,162.35920182970403,304.83094598845327,217.98409257784314,173.99562867439633,268.4444270557682,1.0,0.7904374364191251,283.66845621414717,210.20152455924125,377.1403835356374,0.0,1.0,4.78942014242116,672.6665019686441
KGS,accelerate,a05_h15,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,41.863836833245806,-0.9564155996179435,84.94532384867077,0.24104558467735085,0.0,,,,0.0,1.0,6.484848484848484,0.0
KGS,accelerate,a05_h15,deadline,ждать до срока,66,66,0.0,0.0,0.0,41.863836833245806,-0.9564155996179435,84.94532384867077,0.24104558467735085,0.0,,,,0.0,1.0,6.484848484848484,0.0
KGS,accelerate,a05_h15,random,случайный день окна,66,66,-38.48084888260542,-81.19993902438463,5.226538373903882,0.0,0.0,0.0,0.0,,,,,0.5,0.5,,-115.44254664781627
KGS,accelerate,a05_h15,calendar25,"календарь: первый день с 25-го, иначе срок",66,66,0.0,0.0,0.0,41.863836833245806,-0.9564155996179435,84.94532384867077,0.24104558467735085,0.0,,,,0.0,1.0,6.484848484848484,0.0
KGS,accelerate,a05_h15,screen,"экран: первый день с фактом уровня, иначе срок",66,66,-41.087282338333075,-102.2375134136722,29.625110959801447,-3.0531623447888268,-45.70305781413729,46.259366319305826,-0.017579642913428443,0.4393939393939394,-93.50898739068906,-227.6186318021307,84.50156804242766,0.30303030303030304,0.696969696969697,4.045454545454546,-123.26184701499923
KGS,accelerate,a05_h15,push,"первый пуш потока, иначе срок",66,66,-46.23592775523171,-81.99588053941493,-10.477393474670606,-6.057802797745116,-44.04420708234539,30.10144697024074,-0.03487990417741531,0.42424242424242425,-108.98468685161761,-189.61364803638097,-31.113922833006832,0.2727272727272727,0.7272727272727273,4.757575757575758,-138.70778326569513
KGS,accelerate,a05_h15,push_or_calendar,"первый пуш, иначе календарь, иначе срок",66,66,-46.23592775523171,-81.99588053941493,-10.477393474670606,-6.057802797745116,-44.04420708234539,30.10144697024074,-0.03487990417741531,0.42424242424242425,-108.98468685161761,-189.61364803638097,-31.113922833006832,0.2727272727272727,0.7272727272727273,4.757575757575758,-138.70778326569513
KGS,accelerate,a05_h15,oracle,оракул: лучший день окна,66,66,134.6448915924387,82.46274956689082,212.1348032480631,173.67601605016839,132.25451823164974,228.12831520413005,1.0,0.7272727272727273,185.13672593960325,116.39275322939832,285.2660542450118,0.0,1.0,3.621212121212121,403.93467477731616
KGS,accelerate,a05_h20,habit,привычка: первый день окна,66,66,0.0,0.0,0.0,34.27019955950695,-19.22177104849598,91.61499646064495,0.15115059222879082,0.0,,,,0.0,1.0,10.075757575757576,0.0
KGS,accelerate,a05_h20,deadline,ждать до срока,66,66,0.0,0.0,0.0,34.27019955950695,-19.22177104849598,91.61499646064495,0.15115059222879082,0.0,,,,0.0,1.0,10.075757575757576,0.0
KGS,accelerate,a05_h20,random,случайный день окна,66,66,-29.276025768049664,-85.16294037030447,23.95536160650759,0.0,0.0,0.0,0.0,,,,,0.4090909090909091,0.5909090909090909,,-87.82807730414899
KGS,accelerate,a05_h20,calendar25,"календарь: первый день с 25-го, иначе срок",66,66,0.0,0.0,0.0,34.27019955950695,-19.22177104849598,91.61499646064495,0.15115059222879082,0.0,,,,0.0,1.0,10.075757575757576,0.0
KGS,accelerate,a05_h20,screen,"экран: первый день с фактом уровня, иначе срок",66,66,-52.45267945580035,-122.20877565947336,15.48901718641445,-22.024645509637264,-76.73522726891665,37.83300781013685,-0.09714090536970152,0.48484848484848486,-108.18365137758825,-238.46275485591747,24.94360479371021,0.2727272727272727,0.7272727272727273,5.893939393939394,-157.35803836740104
KGS,accelerate,a05_h20,push,"первый пуш потока, иначе срок",66,66,-41.727078473529396,-103.52358684841357,20.791383612514792,-11.833724529316173,-49.990645588914866,29.611381729535584,-0.05219329020167056,0.48484848484848486,-86.06209935165437,-208.21557688554532,41.867313214667874,0.24242424242424243,0.7575757575757576,6.681818181818182,-125.1812354205882
