indicator,corridor,source,transferred,split,window,params,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
level,UZS,KZT,True,3,2022-07…2022-12,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3}",20,25.0,1,1,1.0,0.25384615384615383,3.9393939393939394,,,1.0,0.5307692307692308,1.8840579710144927,1022.4328587703857,116.21310466761958,906.219754102766,,,,,,,935.3155697543802,1026.6573188122918,0.03804347826086957,0.0,,91.0,0.8333333333333334
level,KGS,KZT,True,3,2022-07…2022-12,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3}",20,25.0,1,1,1.0,0.2846153846153846,3.5135135135135136,,,1.0,0.5769230769230769,1.7333333333333334,836.4109687156995,92.68431984896502,743.7266488667344,,,,,,,752.5525331771332,920.6228151954376,0.03804347826086957,0.0,,91.0,0.8333333333333334
level,AMD,KZT,True,3,2022-07…2022-12,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3}",20,25.0,0,0,,0.26153846153846155,,,,,0.6692307692307692,,,176.90563882369997,,,,,,,,,,0.0,,,182.0,1.0
level,KZT,KZT,False,3,2022-07…2022-12,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3}",20,25.0,1,1,1.0,0.2,5.0,,,1.0,0.6461538461538462,1.5476190476190474,1198.7719585708478,165.82739028859348,1032.9445682822543,,,,,,,1019.0329173745428,1268.0562622351376,0.03804347826086957,0.0,,91.0,0.8333333333333334
reversal,TJS,KZT,True,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,0,0,,0.6384615384615384,,,,,0.6384615384615384,,,163.51128752215095,,,,,,,,,,0.0,,,182.0,1.0
reversal,UZS,KZT,True,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,6,6,0.8333333333333334,0.5769230769230769,1.4444444444444446,,,0.8333333333333334,0.5769230769230769,1.4444444444444446,207.62802351665516,116.21310466761958,91.41491884903559,,,,,,,-48.510348147997604,-11.60029719482796,0.2282608695652174,1.0,0.0,157.0,0.8333333333333334
reversal,KGS,KZT,True,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,6,6,0.6666666666666666,0.6153846153846154,1.0833333333333333,,,0.6666666666666666,0.6153846153846154,1.0833333333333333,60.57195126823658,92.68431984896502,-32.112368580728436,,,,,,,-99.89325485457483,-114.23351190989494,0.2282608695652174,1.0,0.0,157.0,0.8333333333333334
reversal,AMD,KZT,True,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,0,0,,0.6384615384615384,,,,,0.6384615384615384,,,176.90563882369997,,,,,,,,,,0.0,,,182.0,1.0
reversal,KZT,KZT,False,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,7,7,0.7142857142857143,0.7,1.0204081632653061,,,0.7142857142857143,0.7,1.0204081632653061,178.58585033043798,165.82739028859348,12.7584600418445,,,,,,,111.70938227962081,110.17556625759094,0.266304347826087,1.0,0.0,156.0,0.8333333333333334
seasonality,TJS,KZT,True,3,2022-07…2022-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.5,0.2846153846153846,1.7567567567567568,,,1.0,0.6230769230769231,1.6049382716049383,267.52495477813636,163.51128752215095,104.01366725598541,,,,,,,98.39708094968785,246.44672760064657,0.15217391304347827,0.0,0.3413618943659195,61.0,0.3333333333333333
seasonality,UZS,KZT,True,3,2022-07…2022-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.5,0.25384615384615383,1.9696969696969697,,,1.0,0.5307692307692308,1.8840579710144927,258.8774734717148,116.21310466761958,142.6643688040952,,,,,,,56.91530131242598,269.23475038347857,0.15217391304347827,0.0,0.55790076313801,92.0,0.3333333333333333
seasonality,KGS,KZT,True,3,2022-07…2022-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.5,0.2846153846153846,1.7567567567567568,,,0.5,0.5769230769230769,0.8666666666666667,127.28505844226274,92.68431984896502,34.60073859329772,,,,,,,48.59019347073918,122.71869336896364,0.15217391304347827,0.0,0.3413618943659195,61.0,0.3333333333333333
seasonality,AMD,KZT,True,3,2022-07…2022-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.5,0.26153846153846155,1.9117647058823528,,,1.0,0.6692307692307692,1.4942528735632186,339.9132266096738,176.90563882369997,163.00758778597384,,,,,,,197.33499612713868,306.396928279995,0.15217391304347827,0.0,0.057563959796522166,67.0,0.3333333333333333
seasonality,KZT,KZT,False,3,2022-07…2022-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.25,0.2,1.25,,,1.0,0.6461538461538462,1.5476190476190474,320.51724411278184,165.82739028859348,154.68985382418836,,,,,,,65.85406875566996,331.6632417672286,0.15217391304347827,0.0,0.55790076313801,91.0,0.3333333333333333
dip_vs_trend,TJS,KZT,True,3,2022-07…2022-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,1,1,1.0,0.2846153846153846,3.5135135135135136,,,1.0,0.6230769230769231,1.6049382716049383,1095.2474064524754,163.51128752215095,931.7361189303244,,,,,,,615.0446390846964,1381.42393079419,0.03804347826086957,0.0,,182.0,0.8333333333333334
dip_vs_trend,UZS,KZT,True,3,2022-07…2022-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,3,3,0.3333333333333333,0.25384615384615383,1.3131313131313131,,,1.0,0.5307692307692308,1.8840579710144927,473.40401095414705,116.21310466761958,357.1909062865275,,,,,,,249.61877001406174,332.0192365280505,0.1141304347826087,0.0,0.2727272727272727,165.0,0.8333333333333334
dip_vs_trend,KGS,KZT,True,3,2022-07…2022-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,5,5,0.2,0.2846153846153846,0.7027027027027027,,,0.6,0.5769230769230769,1.04,41.33867853286176,92.68431984896502,-51.345641316103254,,,,,,,-117.46167779681562,-134.43860382038645,0.19021739130434784,1.0,0.0,162.0,0.8333333333333334
dip_vs_trend,AMD,KZT,True,3,2022-07…2022-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,2,2,0.0,0.26153846153846155,0.0,,,1.0,0.6692307692307692,1.4942528735632186,661.2930928555372,176.90563882369997,484.38745403183725,,,,,,,324.86325265042916,672.0998601591566,0.07608695652173914,0.0,0.0,165.0,0.8333333333333334
dip_vs_trend,KZT,KZT,False,3,2022-07…2022-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,5,5,0.2,0.2,1.0,,,0.4,0.6461538461538462,0.6190476190476191,134.80354888647983,165.82739028859348,-31.023841402113646,,,,,,,69.2640652675407,-96.17189993546444,0.19021739130434784,1.0,0.0,162.0,0.8333333333333334
momentum,TJS,KZT,True,4,2023-01…2023-06,"{""n"": 2, ""rearm"": 3}",20,25.0,15,15,0.4666666666666667,0.4915254237288136,0.9494252873563218,,,0.6666666666666666,0.7627118644067796,0.8740740740740741,147.73512965880357,194.18642689935936,-46.45129724055579,,,,,,,56.693376870042385,42.108562263909185,0.580110497237569,0.2857142857142857,0.6459424746028961,30.0,0.0
momentum,UZS,KZT,True,4,2023-01…2023-06,"{""n"": 2, ""rearm"": 3}",20,25.0,14,14,0.35714285714285715,0.5,0.7142857142857143,,,0.6428571428571429,0.8389830508474576,0.7662337662337663,172.7926083081351,230.9240759258275,-58.13146761769241,,,,,,,45.306766408502014,53.60634685299174,0.5414364640883977,0.23076923076923078,0.8083044344561424,32.0,0.0
momentum,KGS,KZT,True,4,2023-01…2023-06,"{""n"": 2, ""rearm"": 3}",20,25.0,15,15,0.6,0.5508474576271186,1.0892307692307692,,,0.7333333333333333,0.8389830508474576,0.874074074074074,196.63557883328838,231.7318649254994,-35.09628609221102,,,,,,,69.85304080799227,72.47733426408551,0.580110497237569,0.21428571428571427,0.657202747355109,30.0,0.0
momentum,AMD,KZT,True,4,2023-01…2023-06,"{""n"": 2, ""rearm"": 3}",20,25.0,14,14,0.5,0.559322033898305,0.893939393939394,,,0.7142857142857143,0.8389830508474576,0.8513708513708514,218.09130237775958,274.3772909876495,-56.2859886098899,,,,,,,58.81155286441144,56.293966423171206,0.5414364640883977,0.15384615384615385,0.7276527723297843,33.0,0.0
momentum,KZT,KZT,False,4,2023-01…2023-06,"{""n"": 2, ""rearm"": 3}",20,25.0,15,15,0.5333333333333333,0.4830508474576271,1.104093567251462,,,0.7333333333333333,0.8050847457627118,0.9108771929824561,280.09198810016886,290.11536164792756,-10.023373547758695,,,,,,,89.56291506933718,60.65203919229815,0.580110497237569,0.21428571428571427,0.763430461347041,35.0,0.0
level,TJS,KZT,True,4,2023-01…2023-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 3, ""rearm"": 3}",20,25.0,0,0,,0.4915254237288136,,,,,0.7627118644067796,,,194.18642689935936,,,,,,,,,,0.0,,,172.0,1.0
level,UZS,KZT,True,4,2023-01…2023-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 3, ""rearm"": 3}",20,25.0,0,0,,0.5,,,,,0.8389830508474576,,,230.9240759258275,,,,,,,,,,0.0,,,172.0,1.0
level,KGS,KZT,True,4,2023-01…2023-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 3, ""rearm"": 3}",20,25.0,0,0,,0.5508474576271186,,,,,0.8389830508474576,,,231.7318649254994,,,,,,,,,,0.0,,,172.0,1.0
level,AMD,KZT,True,4,2023-01…2023-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 3, ""rearm"": 3}",20,25.0,0,0,,0.559322033898305,,,,,0.8389830508474576,,,274.3772909876495,,,,,,,,,,0.0,,,172.0,1.0
level,KZT,KZT,False,4,2023-01…2023-06,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 3, ""rearm"": 3}",20,25.0,0,0,,0.4830508474576271,,,,,0.8050847457627118,,,290.11536164792756,,,,,,,,,,0.0,,,172.0,1.0
reversal,TJS,KZT,True,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,0,0,,0.7627118644067796,,,,,0.7627118644067796,,,194.18642689935936,,,,,,,,,,0.0,,,172.0,1.0
reversal,UZS,KZT,True,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,0,0,,0.847457627118644,,,,,0.847457627118644,,,230.9240759258275,,,,,,,,,,0.0,,,172.0,1.0
reversal,KGS,KZT,True,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,0,0,,0.8389830508474576,,,,,0.8389830508474576,,,231.7318649254994,,,,,,,,,,0.0,,,172.0,1.0
reversal,AMD,KZT,True,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,0,0,,0.847457627118644,,,,,0.847457627118644,,,274.3772909876495,,,,,,,,,,0.0,,,172.0,1.0
reversal,KZT,KZT,False,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3}",20,25.0,0,0,,0.8559322033898306,,,,,0.8559322033898306,,,290.11536164792756,,,,,,,,,,0.0,,,172.0,1.0
seasonality,TJS,KZT,True,4,2023-01…2023-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,3,3,0.6666666666666666,0.4915254237288136,1.3563218390804597,,,1.0,0.7627118644067796,1.3111111111111111,338.8041204917736,194.18642689935936,144.6176935924142,,,,,,,152.71117348830168,262.0836373289947,0.11602209944751381,0.0,0.5686274509803921,119.0,0.5
seasonality,UZS,KZT,True,4,2023-01…2023-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,2,2,1.0,0.5,2.0,,,1.0,0.8389830508474576,1.191919191919192,513.4368336740447,230.9240759258275,282.51275774821715,,,,,,,194.05899446429453,331.5481985285862,0.07734806629834254,0.0,0.0,147.0,0.6666666666666666
seasonality,KGS,KZT,True,4,2023-01…2023-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.5,0.5508474576271186,0.9076923076923077,,,0.75,0.8389830508474576,0.8939393939393939,202.13608512202995,231.7318649254994,-29.59577980346944,,,,,,,19.690318030343718,160.06035666589312,0.15469613259668508,0.0,0.25071984024596905,63.0,0.3333333333333333
seasonality,AMD,KZT,True,4,2023-01…2023-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.75,0.559322033898305,1.340909090909091,,,1.0,0.8389830508474576,1.191919191919192,429.3201243257405,274.3772909876495,154.94283333809102,,,,,,,114.47863249633261,299.7233203237082,0.15469613259668508,0.0,0.5412617153663631,90.0,0.3333333333333333
seasonality,KZT,KZT,False,4,2023-01…2023-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,2,2,0.5,0.4830508474576271,1.0350877192982457,,,1.0,0.8050847457627118,1.2421052631578948,330.55853500177926,290.11536164792756,40.443173353851705,,,,,,,144.186719720949,57.30004909086928,0.07734806629834254,0.0,0.0,84.0,0.6666666666666666
dip_vs_trend,TJS,KZT,True,4,2023-01…2023-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,0,0,,0.4915254237288136,,,,,0.7627118644067796,,,194.18642689935936,,,,,,,,,,0.0,,,172.0,1.0
dip_vs_trend,UZS,KZT,True,4,2023-01…2023-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,0,0,,0.5,,,,,0.8389830508474576,,,230.9240759258275,,,,,,,,,,0.0,,,172.0,1.0
dip_vs_trend,KGS,KZT,True,4,2023-01…2023-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,0,0,,0.5508474576271186,,,,,0.8389830508474576,,,231.7318649254994,,,,,,,,,,0.0,,,172.0,1.0
dip_vs_trend,AMD,KZT,True,4,2023-01…2023-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,0,0,,0.559322033898305,,,,,0.8389830508474576,,,274.3772909876495,,,,,,,,,,0.0,,,172.0,1.0
dip_vs_trend,KZT,KZT,False,4,2023-01…2023-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,0,0,,0.4830508474576271,,,,,0.8050847457627118,,,290.11536164792756,,,,,,,,,,0.0,,,172.0,1.0
momentum,TJS,KZT,True,5,2023-07…2023-12,"{""n"": 4, ""rearm"": 1}",20,25.0,9,9,0.1111111111111111,0.24031007751937986,0.46236559139784944,,,0.4444444444444444,0.5426356589147286,0.819047619047619,-77.04197992764931,-14.369798255992611,-62.672181671656695,,,,,,,62.02205966963106,-61.56145755697413,0.3423913043478261,0.5,1.2905268241804893,67.0,0.3333333333333333
momentum,UZS,KZT,True,5,2023-07…2023-12,"{""n"": 4, ""rearm"": 1}",20,25.0,14,14,0.21428571428571427,0.13953488372093023,1.5357142857142856,,,0.5714285714285714,0.4728682170542636,1.2084309133489461,24.58482820736186,-69.49233690529937,94.07716511266122,,,,,,,78.42875116883117,16.00650035673659,0.532608695652174,0.5384615384615384,1.3787046261911908,67.0,0.16666666666666666
momentum,KGS,KZT,True,5,2023-07…2023-12,"{""n"": 4, ""rearm"": 1}",20,25.0,12,12,0.25,0.20155038759689922,1.2403846153846154,,,0.5833333333333334,0.5271317829457365,1.1066176470588236,2.599356144218716,-26.704775666556326,29.304131810775043,,,,,,,44.678915003108955,-27.830182098773083,0.4565217391304348,0.5454545454545454,1.297283760023047,67.0,0.16666666666666666
momentum,AMD,KZT,True,5,2023-07…2023-12,"{""n"": 4, ""rearm"": 1}",20,25.0,13,13,0.15384615384615385,0.17829457364341086,0.862876254180602,,,0.46153846153846156,0.4263565891472868,1.0825174825174826,11.911123914994171,-49.59380850488834,61.50493241988251,,,,,,,138.82400318563163,96.25677294666731,0.4945652173913044,0.5,1.1330211931916603,46.0,0.16666666666666666
momentum,KZT,KZT,False,5,2023-07…2023-12,"{""n"": 4, ""rearm"": 1}",20,25.0,7,7,0.14285714285714285,0.09302325581395349,1.5357142857142856,,,0.8571428571428571,0.5193798449612403,1.6503198294243069,206.85361896840672,-23.450077638838618,230.30369660724534,,,,,,,236.85953861469034,94.46284311098348,0.266304347826087,0.5,0.926787414266402,66.0,0.3333333333333333
level,TJS,KZT,True,5,2023-07…2023-12,"{""window"": 120, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3}",20,25.0,9,9,0.3333333333333333,0.24031007751937986,1.3870967741935483,,,0.6666666666666666,0.5426356589147286,1.2285714285714286,57.01664387015507,-14.369798255992611,71.38644212614768,,,,,,,110.6548739414612,63.70339608731482,0.3423913043478261,0.75,0.39639373314337123,135.0,0.6666666666666666
level,UZS,KZT,True,5,2023-07…2023-12,"{""window"": 120, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3}",20,25.0,15,15,0.13333333333333333,0.13953488372093023,0.9555555555555556,,,0.4,0.4728682170542636,0.8459016393442623,-113.6419758460073,-69.49233690529937,-44.14963894070793,,,,,,,33.21897291925038,-55.20405794029652,0.5706521739130435,1.0,0.0,116.0,0.5
level,KGS,KZT,True,5,2023-07…2023-12,"{""window"": 120, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3}",20,25.0,11,11,0.18181818181818182,0.20155038759689922,0.9020979020979021,,,0.45454545454545453,0.5271317829457365,0.8622994652406416,-30.087359971117618,-26.704775666556326,-3.3825843045612913,,,,,,,18.337675148871636,-27.4093349313633,0.41847826086956524,0.9,0.0967741935483871,134.0,0.6666666666666666
level,AMD,KZT,True,5,2023-07…2023-12,"{""window"": 120, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3}",20,25.0,15,15,0.2,0.17829457364341086,1.1217391304347826,,,0.26666666666666666,0.4263565891472868,0.6254545454545455,-86.36032703554716,-49.59380850488834,-36.76651853065882,,,,,,,35.08725277451223,-62.90935853567903,0.5706521739130435,1.0,0.0,120.0,0.5
level,KZT,KZT,False,5,2023-07…2023-12,"{""window"": 120, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3}",20,25.0,11,11,0.18181818181818182,0.09302325581395349,1.9545454545454546,,,0.7272727272727273,0.5193798449612403,1.400271370420624,75.94889675303246,-23.450077638838618,99.39897439187108,,,,,,,92.87400262257859,60.673940869625405,0.41847826086956524,0.7,0.4287413617377304,120.0,0.5
reversal,TJS,KZT,True,5,2023-07…2023-12,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3}",20,25.0,9,9,0.4444444444444444,0.5426356589147286,0.819047619047619,,,0.4444444444444444,0.5426356589147286,0.819047619047619,-53.6683469318935,-14.369798255992611,-39.29854867590089,,,,,,,108.39992679527423,-17.09439296974116,0.3423913043478261,0.625,0.14344382763731175,115.0,0.5
reversal,UZS,KZT,True,5,2023-07…2023-12,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3}",20,25.0,8,8,0.375,0.43410852713178294,0.8638392857142857,,,0.375,0.43410852713178294,0.8638392857142857,-58.39473741838756,-69.49233690529937,11.097599486911811,,,,,,,112.01572690810332,-18.64744884836316,0.30434782608695654,0.5714285714285714,0.29162992125969667,115.0,0.5
reversal,KGS,KZT,True,5,2023-07…2023-12,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3}",20,25.0,9,9,0.4444444444444444,0.5503875968992248,0.8075117370892019,,,0.4444444444444444,0.5503875968992248,0.8075117370892019,-46.98358224977997,-26.704775666556326,-20.278806583223645,,,,,,,112.30269178867961,-15.621178592228526,0.3423913043478261,0.625,0.14344382763731175,115.0,0.5
reversal,AMD,KZT,True,5,2023-07…2023-12,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3}",20,25.0,12,12,0.25,0.4418604651162791,0.5657894736842105,,,0.25,0.4418604651162791,0.5657894736842105,-149.29910745846811,-49.59380850488834,-99.70529895357978,,,,,,,39.9475516969298,-42.211361093071254,0.4565217391304348,0.7272727272727273,0.4151332327181593,94.0,0.5
reversal,KZT,KZT,False,5,2023-07…2023-12,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3}",20,25.0,13,13,0.38461538461538464,0.40310077519379844,0.9541420118343196,,,0.38461538461538464,0.40310077519379844,0.9541420118343196,-66.23018740063438,-23.450077638838618,-42.78010976179576,,,,,,,17.6919663955928,23.754590178885184,0.4945652173913044,0.8333333333333334,0.4976314409678085,88.0,0.3333333333333333
seasonality,TJS,KZT,True,5,2023-07…2023-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,2,2,0.5,0.24031007751937986,2.0806451612903225,,,1.0,0.5426356589147286,1.842857142857143,297.5540556010725,-14.369798255992611,311.9238538570651,,,,,,,189.32942039199486,115.5670919205387,0.07608695652173914,0.0,0.0,123.0,0.6666666666666666
seasonality,UZS,KZT,True,5,2023-07…2023-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,3,3,0.0,0.13953488372093023,0.0,,,0.6666666666666666,0.4728682170542636,1.4098360655737705,31.869712546361466,-69.49233690529937,101.36204945166084,,,,,,,34.11519766661209,20.520514425301787,0.1141304347826087,0.0,0.6146788990825688,123.0,0.5
seasonality,KGS,KZT,True,5,2023-07…2023-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,2,2,0.0,0.20155038759689922,0.0,,,1.0,0.5271317829457365,1.8970588235294117,273.65839164544826,-26.704775666556326,300.3631673120046,,,,,,,166.18857937266918,91.5655634120649,0.07608695652173914,0.0,0.0,123.0,0.6666666666666666
seasonality,AMD,KZT,True,5,2023-07…2023-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,3,3,0.0,0.17829457364341086,0.0,,,0.3333333333333333,0.4263565891472868,0.7818181818181819,17.782860276576894,-49.59380850488834,67.37666878146523,,,,,,,87.62929210605137,-53.71473790431235,0.1141304347826087,0.0,0.36363636363636365,66.0,0.5
seasonality,KZT,KZT,False,5,2023-07…2023-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20}",20,25.0,4,4,0.0,0.09302325581395349,0.0,,,0.75,0.5193798449612403,1.4440298507462686,121.83320229847584,-23.450077638838618,145.28327993731446,,,,,,,109.70092557879838,56.93650745340034,0.15217391304347827,0.0,0.577471742453439,92.0,0.3333333333333333
dip_vs_trend,TJS,KZT,True,5,2023-07…2023-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,17,17,0.17647058823529413,0.24031007751937986,0.7343453510436433,,,0.29411764705882354,0.5426356589147286,0.5420168067226891,-97.79077455323403,-14.369798255992611,-83.42097629724142,,,,,,,36.72579219829343,-58.096457276254206,0.6467391304347826,1.0,0.0,112.0,0.5
dip_vs_trend,UZS,KZT,True,5,2023-07…2023-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,17,17,0.11764705882352941,0.13953488372093023,0.8431372549019608,,,0.35294117647058826,0.4728682170542636,0.746383799421408,-134.42934570804783,-69.49233690529937,-64.93700880274847,,,,,,,32.39287189069152,-70.28735921341,0.6467391304347826,1.0,0.0,109.0,0.5
dip_vs_trend,KGS,KZT,True,5,2023-07…2023-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,17,17,0.058823529411764705,0.20155038759689922,0.2918552036199095,,,0.4117647058823529,0.5271317829457365,0.7811418685121106,-107.0577760366765,-26.704775666556326,-80.35300037012017,,,,,,,32.73077987171417,-57.31750555738334,0.6467391304347826,1.0,0.0,109.0,0.5
dip_vs_trend,AMD,KZT,True,5,2023-07…2023-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,20,20,0.15,0.17829457364341086,0.8413043478260869,,,0.25,0.4263565891472868,0.5863636363636364,-120.31788792151579,-49.59380850488834,-70.72407941662746,,,,,,,45.41446832265505,-39.96446431688378,0.7608695652173914,0.9473684210526315,0.2782059466963465,93.0,0.5
dip_vs_trend,KZT,KZT,False,5,2023-07…2023-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3}",20,25.0,20,20,0.1,0.09302325581395349,1.0750000000000002,,,0.55,0.5193798449612403,1.058955223880597,-9.061249591981738,-23.450077638838618,14.38882804685688,,,,,,,53.26322332743543,7.779243006651119,0.7608695652173914,0.8947368421052632,0.5232484374899176,81.0,0.3333333333333333
momentum,TJS,KZT,True,6,2024-01…2024-06,"{""n"": 4, ""rearm"": 1}",20,25.0,9,9,0.2222222222222222,0.19658119658119658,1.1304347826086956,,,0.3333333333333333,0.5555555555555556,0.6,-9.079385363314334,16.838282384351277,-25.91766774766561,,,,,,,60.06427401418323,-31.192660731790525,0.34615384615384615,0.625,1.369116312262067,54.0,0.3333333333333333
momentum,UZS,KZT,True,6,2024-01…2024-06,"{""n"": 4, ""rearm"": 1}",20,25.0,12,12,0.16666666666666666,0.15384615384615385,1.0833333333333333,,,0.4166666666666667,0.5128205128205128,0.8125000000000001,-42.41395867975404,-20.683669886704273,-21.730288793049766,,,,,,,77.76599152327951,18.173592186511158,0.46153846153846156,0.5454545454545454,1.399634041111517,54.0,0.16666666666666666
momentum,KGS,KZT,True,6,2024-01…2024-06,"{""n"": 4, ""rearm"": 1}",20,25.0,5,5,0.4,0.23931623931623933,1.6714285714285715,,,0.6,0.5726495726495726,1.0477611940298508,76.51989471926046,31.12319280205631,45.396701917204155,,,,,,,132.64470488945432,13.224924020630136,0.19230769230769232,0.25,0.7876953786319583,58.0,0.3333333333333333
momentum,AMD,KZT,True,6,2024-01…2024-06,"{""n"": 4, ""rearm"": 1}",20,25.0,4,4,0.5,0.2564102564102564,1.9500000000000002,,,0.75,0.5641025641025641,1.3295454545454546,137.23388689687562,32.11626266314577,105.11762423372986,,,,,,,171.97704671083582,6.29434971087556,0.15384615384615385,0.3333333333333333,0.7379812327027936,77.0,0.5
