indicator,k,scope,country,corridor,split,window,scenario,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
holiday:k5:fixed,5,fixed,TJ,TJS,5,2023-07…2023-12,BUY_NOW,20,25.0,15,15,0.0,0.24031007751937986,0.0,,,0.06666666666666667,0.5426356589147286,0.12285714285714286,-198.23936605167418,-14.369798255992611,-183.86956779568158,,,,,,,-65.10628156108456,-162.79849713760126,0.5706521739130435,0.8571428571428571,2.036572279881822,63.0,0.3333333333333333
holiday:k5:fixed,5,fixed,TJ,TJS,6,2024-01…2024-06,BUY_NOW,20,25.0,20,20,0.25,0.19658119658119658,1.2717391304347827,,,0.7,0.5555555555555556,1.2599999999999998,35.27442746840931,16.838282384351277,18.43614508405803,,,,,,,43.606250078360276,1.1760050629916465,0.7692307692307693,0.8421052631578947,2.076054355411983,52.0,0.5
holiday:k5:fixed,5,fixed,TJ,TJS,7,2024-07…2024-12,BUY_NOW,20,25.0,15,15,0.5333333333333333,0.29770992366412213,1.7914529914529915,,,0.8666666666666667,0.6717557251908397,1.2901515151515153,210.19868523011283,95.96472466495561,114.23396056515722,,,,,,,159.1726378691137,156.4234544185777,0.5706521739130435,0.8571428571428571,2.0481741383578846,63.0,0.3333333333333333
holiday:k5:fixed,5,fixed,TJ,TJS,8,2025-01…2025-06,BUY_NOW,20,25.0,20,20,0.4,0.19658119658119658,2.0347826086956524,,,0.65,0.4700854700854701,1.3827272727272728,-28.935618040282048,-112.63640534071882,83.70078730043677,,,,,,,62.20144390805393,-47.956349854722404,0.7734806629834254,0.8421052631578947,2.0386714990053707,53.0,0.3333333333333333
holiday:k5:fixed,5,fixed,TJ,TJS,9,2025-07…2025-12,BUY_NOW,20,25.0,15,15,0.26666666666666666,0.2,1.3333333333333333,,,0.4666666666666667,0.5692307692307692,0.8198198198198199,-0.9342746799366997,24.64574363935889,-25.58001831929559,,,,,,,-3.164074819556494,121.47048602999979,0.5706521739130435,0.8571428571428571,2.0422132407353843,63.0,0.3333333333333333
holiday:k5:fixed,5,fixed,TJ,TJS,10,2026-01…2026-06,BUY_NOW,20,25.0,20,20,0.4,0.20512820512820512,1.9500000000000002,,,0.55,0.5042735042735043,1.090677966101695,24.04191122716943,12.647688147121416,11.394223080048013,,,,,,,-95.65552565168335,58.26002326583313,0.7734806629834254,0.8421052631578947,2.071306954557919,49.0,0.5
holiday:k1:all,1,all,UZ,UZS,0,2021-01…2021-06,BUY_NOW,20,25.0,4,4,0.25,0.13559322033898305,1.84375,,,0.5,0.5169491525423728,0.9672131147540984,22.772121420875923,-12.978020395404887,35.75014181628081,,,,,,,47.549057362950286,-32.8458521483399,0.15469613259668508,0.3333333333333333,0.915706567912734,53.0,0.6666666666666666
holiday:k1:all,1,all,UZ,UZS,1,2021-07…2021-12,BUY_NOW,20,25.0,5,5,0.2,0.14728682170542637,1.3578947368421053,,,0.2,0.5116279069767442,0.39090909090909093,-21.921342465242468,10.345720517709584,-32.267062982952055,,,,,,,-25.862941913830998,-8.168436853619681,0.19021739130434784,0.0,0.3800932359491138,68.0,0.3333333333333333
holiday:k1:all,1,all,UZ,UZS,2,2022-01…2022-06,BUY_NOW,20,25.0,4,4,0.0,0.1111111111111111,0.0,,,0.0,0.41025641025641024,0.0,-1085.1288675431656,-133.26289884507412,-951.8659686980915,,,,,,,-589.1606058729244,-445.9138183873065,0.15469613259668508,0.3333333333333333,0.858176199305326,55.0,0.5
holiday:k1:all,1,all,UZ,UZS,3,2022-07…2022-12,BUY_NOW,20,25.0,5,5,0.2,0.25384615384615383,0.787878787878788,,,0.4,0.5307692307692308,0.7536231884057971,209.33735347815727,116.21310466761958,93.1242488105377,,,,,,,16.45075811613061,32.42430880901662,0.19021739130434784,0.0,0.3891076800585425,68.0,0.3333333333333333
holiday:k1:all,1,all,UZ,UZS,4,2023-01…2023-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.5,0.3333333333333333,,,0.6666666666666666,0.8389830508474576,0.7946127946127945,130.2145165178316,230.9240759258275,-100.7095594079959,,,,,,,21.786065048441756,117.70666257782523,0.23204419889502761,0.2,0.7921840414673571,57.0,0.3333333333333333
holiday:k1:all,1,all,UZ,UZS,5,2023-07…2023-12,BUY_NOW,20,25.0,4,4,0.0,0.13953488372093023,0.0,,,0.0,0.4728682170542636,0.0,-119.10769056906217,-69.49233690529937,-49.615353663762804,,,,,,,-78.29818310968905,-47.24341986718089,0.15217391304347827,0.0,0.4960745562896004,69.0,0.5
holiday:k1:all,1,all,UZ,UZS,6,2024-01…2024-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.15384615384615385,1.0833333333333333,,,0.3333333333333333,0.5128205128205128,0.65,-94.45512495394844,-20.683669886704273,-73.77145506724418,,,,,,,-32.570075886865965,-42.207126154410474,0.23076923076923078,0.2,0.612466149436598,58.0,0.3333333333333333
holiday:k1:all,1,all,UZ,UZS,7,2024-07…2024-12,BUY_NOW,20,25.0,5,5,0.2,0.31297709923664124,0.6390243902439025,,,0.6,0.6641221374045801,0.9034482758620689,57.07232558160369,93.66515844300025,-36.59283286139656,,,,,,,23.428273131447906,96.49210854584189,0.19021739130434784,0.25,0.8086204023587772,67.0,0.5
holiday:k1:all,1,all,UZ,UZS,8,2025-01…2025-06,BUY_NOW,20,25.0,5,5,0.2,0.042735042735042736,4.680000000000001,,,0.2,0.24786324786324787,0.806896551724138,-118.54832768973696,-198.85952062411175,80.31119293437479,,,,,,,43.02085170783943,-93.52714024266805,0.19337016574585636,0.0,0.5312459150169743,57.0,0.5
holiday:k1:all,1,all,UZ,UZS,9,2025-07…2025-12,BUY_NOW,20,25.0,4,4,0.5,0.2,2.5,,,0.5,0.5384615384615384,0.9285714285714286,61.64044392562851,31.661039927311496,29.979403998317014,,,,,,,64.87659925096924,133.41200404575983,0.15217391304347827,0.0,0.45779115546580296,66.0,0.5
holiday:k1:all,1,all,UZ,UZS,10,2026-01…2026-06,BUY_NOW,20,25.0,4,4,0.0,0.2564102564102564,0.0,,,0.5,0.5470085470085471,0.9140624999999999,-95.05637793172704,10.996849225985803,-106.05322715771284,,,,,,,-118.88581777977248,8.641888154671811,0.15469613259668508,0.0,0.6712803318663652,53.0,0.6666666666666666
holiday:k3:all,3,all,UZ,UZS,0,2021-01…2021-06,BUY_NOW,20,25.0,11,11,0.2727272727272727,0.13559322033898305,2.0113636363636362,,,0.5454545454545454,0.5169491525423728,1.0551415797317436,60.61594236162391,-12.978020395404887,73.59396275702879,,,,,,,79.05673455137375,26.508119922979464,0.42541436464088395,0.8,1.973225030572184,51.0,0.6666666666666666
holiday:k3:all,3,all,UZ,UZS,1,2021-07…2021-12,BUY_NOW,20,25.0,15,15,0.2,0.14728682170542637,1.3578947368421053,,,0.26666666666666666,0.5116279069767442,0.5212121212121212,-7.987619197696494,10.345720517709584,-18.333339715406076,,,,,,,-15.180132089474593,-17.237939151019486,0.5706521739130435,0.7142857142857143,1.559045664528475,64.0,0.3333333333333333
holiday:k3:all,3,all,UZ,UZS,2,2022-01…2022-06,BUY_NOW,20,25.0,12,12,0.0,0.1111111111111111,0.0,,,0.0,0.41025641025641024,0.0,-1130.9939133288487,-133.26289884507412,-997.7310144837746,,,,,,,-690.9593048747998,-395.14217334634213,0.46408839779005523,0.8181818181818182,1.982890581143461,55.0,0.5
holiday:k3:all,3,all,UZ,UZS,3,2022-07…2022-12,BUY_NOW,20,25.0,15,15,0.13333333333333333,0.25384615384615383,0.5252525252525253,,,0.4,0.5307692307692308,0.7536231884057971,66.34282919116309,116.21310466761958,-49.870275476456484,,,,,,,-128.43405518497394,-110.64911981634104,0.5706521739130435,0.7142857142857143,1.5775094786411974,66.0,0.3333333333333333
holiday:k3:all,3,all,UZ,UZS,4,2023-01…2023-06,BUY_NOW,20,25.0,16,16,0.3125,0.5,0.625,,,0.75,0.8389830508474576,0.8939393939393939,154.44487870711538,230.9240759258275,-76.47919721871213,,,,,,,28.16118753410423,94.00652742164056,0.6187845303867403,0.7333333333333333,1.717332986230749,53.0,0.3333333333333333
holiday:k3:all,3,all,UZ,UZS,5,2023-07…2023-12,BUY_NOW,20,25.0,12,12,0.0,0.13953488372093023,0.0,,,0.3333333333333333,0.4728682170542636,0.7049180327868853,-104.78577401874783,-69.49233690529937,-35.29343711344846,,,,,,,-71.17331899193891,-45.23220530505976,0.4565217391304348,0.7272727272727273,1.701848256584496,67.0,0.5
holiday:k3:all,3,all,UZ,UZS,6,2024-01…2024-06,BUY_NOW,20,25.0,16,16,0.125,0.15384615384615385,0.8125,,,0.5,0.5128205128205128,0.9750000000000001,-49.580137314431816,-20.683669886704273,-28.896467427727544,,,,,,,7.505649179286381,-57.97307369604626,0.6153846153846154,0.7333333333333333,1.4584795609667573,56.0,0.3333333333333333
holiday:k3:all,3,all,UZ,UZS,7,2024-07…2024-12,BUY_NOW,20,25.0,13,13,0.23076923076923078,0.31297709923664124,0.7373358348968105,,,0.46153846153846156,0.6641221374045801,0.6949602122015915,25.513142498072153,93.66515844300025,-68.1520159449281,,,,,,,-3.3387465189971275,78.12568802061406,0.4945652173913044,0.75,1.8007688899582097,65.0,0.5
holiday:k3:all,3,all,UZ,UZS,8,2025-01…2025-06,BUY_NOW,20,25.0,15,15,0.2,0.042735042735042736,4.680000000000001,,,0.3333333333333333,0.24786324786324787,1.3448275862068964,-86.24425078903197,-198.85952062411175,112.61526983507979,,,,,,,85.44656785255498,-43.08549220771485,0.580110497237569,0.7142857142857143,1.5567649692920842,55.0,0.5
holiday:k3:all,3,all,UZ,UZS,9,2025-07…2025-12,BUY_NOW,20,25.0,12,12,0.16666666666666666,0.2,0.8333333333333333,,,0.4166666666666667,0.5384615384615384,0.7738095238095238,26.164073244725557,31.661039927311496,-5.4969666825859385,,,,,,,30.053802288889187,91.25303844631496,0.4565217391304348,0.7272727272727273,1.666003656003846,64.0,0.5
holiday:k3:all,3,all,UZ,UZS,10,2026-01…2026-06,BUY_NOW,20,25.0,12,12,0.16666666666666666,0.2564102564102564,0.65,,,0.5,0.5470085470085471,0.9140624999999999,-40.65300458193382,10.996849225985803,-51.64985380791963,,,,,,,-69.98219840237331,-12.205282079917618,0.46408839779005523,0.7272727272727273,1.8050736318296077,51.0,0.6666666666666666
holiday:k5:all,5,all,UZ,UZS,0,2021-01…2021-06,BUY_NOW,20,25.0,17,17,0.23529411764705882,0.13559322033898305,1.7352941176470589,,,0.5882352941176471,0.5169491525423728,1.1378977820636453,66.42041445251151,-12.978020395404887,79.39843484791639,,,,,,,80.51056475778155,32.9825961036816,0.6574585635359116,0.875,2.292900510929241,49.0,0.5
holiday:k5:all,5,all,UZ,UZS,1,2021-07…2021-12,BUY_NOW,20,25.0,25,25,0.2,0.14728682170542637,1.3578947368421053,,,0.24,0.5116279069767442,0.46909090909090906,-7.713331199385775,10.345720517709584,-18.059051717095358,,,,,,,-16.999316852959904,-1.53485976892278,0.9510869565217391,0.8333333333333334,2.0024984394500787,62.0,0.3333333333333333
holiday:k5:all,5,all,UZ,UZS,2,2022-01…2022-06,BUY_NOW,20,25.0,18,18,0.0,0.1111111111111111,0.0,,,0.05555555555555555,0.41025641025641024,0.13541666666666666,-1067.3380273906887,-133.26289884507412,-934.0751285456146,,,,,,,-773.1886054319051,-235.90178456341104,0.6961325966850829,0.8823529411764706,2.2215554555255443,55.0,0.5
holiday:k5:all,5,all,UZ,UZS,3,2022-07…2022-12,BUY_NOW,20,25.0,25,25,0.16,0.25384615384615383,0.6303030303030304,,,0.6,0.5307692307692308,1.1304347826086956,157.33474004330256,116.21310466761958,41.121635375682985,,,,,,,-39.662670315727325,-4.89728159316933,0.9510869565217391,0.8333333333333334,2.0379696544600465,62.0,0.3333333333333333
holiday:k5:all,5,all,UZ,UZS,4,2023-01…2023-06,BUY_NOW,20,25.0,26,26,0.3076923076923077,0.5,0.6153846153846154,,,0.6923076923076923,0.8389830508474576,0.8251748251748252,147.09171587980316,230.9240759258275,-83.83236004602435,,,,,,,14.526314775693423,57.07326099108449,1.005524861878453,0.84,2.0735552727901454,51.0,0.3333333333333333
holiday:k5:all,5,all,UZ,UZS,5,2023-07…2023-12,BUY_NOW,20,25.0,20,20,0.0,0.13953488372093023,0.0,,,0.5,0.4728682170542636,1.0573770491803278,-66.10721668898306,-69.49233690529937,3.3851202163163094,,,,,,,-38.615375165990955,0.38732242709622255,0.7608695652173914,0.8421052631578947,2.1727559865755404,63.0,0.5
holiday:k5:all,5,all,UZ,UZS,6,2024-01…2024-06,BUY_NOW,20,25.0,26,26,0.11538461538461539,0.15384615384615385,0.75,,,0.5384615384615384,0.5128205128205128,1.05,-48.074862313947854,-20.683669886704273,-27.39119242724358,,,,,,,7.69335003383976,-40.40080164992871,1.0,0.84,1.6993396076243312,52.0,0.3333333333333333
holiday:k5:all,5,all,UZ,UZS,7,2024-07…2024-12,BUY_NOW,20,25.0,21,21,0.19047619047619047,0.31297709923664124,0.6085946573751451,,,0.47619047619047616,0.6641221374045801,0.7170224411603722,-6.609034293509162,93.66515844300025,-100.27419273650942,,,,,,,-35.99558300523464,-0.04229550544116903,0.7989130434782609,0.85,2.2426835776875946,63.0,0.5
holiday:k5:all,5,all,UZ,UZS,8,2025-01…2025-06,BUY_NOW,20,25.0,25,25,0.12,0.042735042735042736,2.808,,,0.36,0.24786324786324787,1.4524137931034482,-100.43775229287705,-198.85952062411175,98.4217683312347,,,,,,,80.20784593618541,-40.73156068723609,0.9668508287292817,0.875,1.8551027599569785,53.0,0.3333333333333333
holiday:k5:all,5,all,UZ,UZS,9,2025-07…2025-12,BUY_NOW,20,25.0,20,20,0.1,0.2,0.5,,,0.45,0.5384615384615384,0.8357142857142857,2.831699223881098,31.661039927311496,-28.829340703430397,,,,,,,6.441338348814438,18.143645314072312,0.7608695652173914,0.8421052631578947,2.1286406721452806,62.0,0.5
holiday:k5:all,5,all,UZ,UZS,10,2026-01…2026-06,BUY_NOW,20,25.0,20,20,0.3,0.2564102564102564,1.1700000000000002,,,0.55,0.5470085470085471,1.00546875,-1.3688460037130057,10.996849225985803,-12.36569522969881,,,,,,,-32.46916799699444,12.212304756795413,0.7734806629834254,0.8421052631578947,2.210261443367741,49.0,0.6666666666666666
holiday:k1:major,1,major,UZ,UZS,0,2021-01…2021-06,BUY_NOW,20,25.0,2,2,0.5,0.13559322033898305,3.6875,,,0.5,0.5169491525423728,0.9672131147540984,102.67462891652312,-12.978020395404887,115.652649311928,,,,,,,95.33121300222213,80.04548869126049,0.07734806629834254,0.0,0.0,67.0,0.6666666666666666
holiday:k1:major,1,major,UZ,UZS,1,2021-07…2021-12,BUY_NOW,20,25.0,3,3,0.3333333333333333,0.14728682170542637,2.2631578947368416,,,0.3333333333333333,0.5116279069767442,0.6515151515151515,47.145219908305194,10.345720517709584,36.799499390595614,,,,,,,6.310023216576913,44.64952998011122,0.1141304347826087,0.0,0.46551724137931033,121.0,0.5
holiday:k1:major,1,major,UZ,UZS,2,2022-01…2022-06,BUY_NOW,20,25.0,2,2,0.0,0.1111111111111111,0.0,,,0.0,0.41025641025641024,0.0,-1383.4903662280203,-133.26289884507412,-1250.227467382946,,,,,,,-535.3464285286641,-833.712791680255,0.07734806629834254,0.0,0.0,67.0,0.6666666666666666
holiday:k1:major,1,major,UZ,UZS,3,2022-07…2022-12,BUY_NOW,20,25.0,3,3,0.0,0.25384615384615383,0.0,,,0.0,0.5307692307692308,0.0,-246.6191057484272,116.21310466761958,-362.8322104160468,,,,,,,-368.2156088844775,-310.47803407312387,0.1141304347826087,0.0,0.3870967741935484,121.0,0.5
holiday:k1:major,1,major,UZ,UZS,4,2023-01…2023-06,BUY_NOW,20,25.0,4,4,0.25,0.5,0.5,,,0.5,0.8389830508474576,0.595959595959596,65.17861350355341,230.9240759258275,-165.7454624222741,,,,,,,-80.79360518473828,79.3480055769008,0.15469613259668508,0.3333333333333333,0.7680406167324542,70.0,0.5
holiday:k1:major,1,major,UZ,UZS,5,2023-07…2023-12,BUY_NOW,20,25.0,2,2,0.0,0.13953488372093023,0.0,,,0.0,0.4728682170542636,0.0,-82.84648772624803,-69.49233690529937,-13.35415082094866,,,,,,,10.04611380584386,-62.24772100333952,0.07608695652173914,0.0,0.0,120.0,0.6666666666666666
holiday:k1:major,1,major,UZ,UZS,6,2024-01…2024-06,BUY_NOW,20,25.0,4,4,0.0,0.15384615384615385,0.0,,,0.25,0.5128205128205128,0.48750000000000004,-112.85539216514263,-20.683669886704273,-92.17172227843835,,,,,,,-63.667477676010165,-53.08814180800148,0.15384615384615385,0.3333333333333333,0.9080823505009444,71.0,0.5
holiday:k1:major,1,major,UZ,UZS,7,2024-07…2024-12,BUY_NOW,20,25.0,3,3,0.0,0.31297709923664124,0.0,,,0.3333333333333333,0.6641221374045801,0.5019157088122606,-58.42213166495913,93.66515844300025,-152.08729010795938,,,,,,,-55.77985468185258,-53.01646858426045,0.1141304347826087,0.5,0.9767441860465116,117.0,0.5
holiday:k1:major,1,major,UZ,UZS,8,2025-01…2025-06,BUY_NOW,20,25.0,3,3,0.3333333333333333,0.042735042735042736,7.8,,,0.3333333333333333,0.24786324786324787,1.3448275862068964,7.716059427505712,-198.85952062411175,206.57558005161746,,,,,,,114.50799610144281,-3.4288468484962777,0.11602209944751381,0.0,0.7647058823529411,70.0,0.6666666666666666
holiday:k1:major,1,major,UZ,UZS,9,2025-07…2025-12,BUY_NOW,20,25.0,2,2,0.5,0.2,2.5,,,0.5,0.5384615384615384,0.9285714285714286,95.54936436329264,31.661039927311496,63.88832443598115,,,,,,,39.07993133923371,86.80377712905806,0.07608695652173914,0.0,0.0,123.0,0.6666666666666666
holiday:k1:major,1,major,UZ,UZS,10,2026-01…2026-06,BUY_NOW,20,25.0,2,2,0.0,0.2564102564102564,0.0,,,0.5,0.5470085470085471,0.9140624999999999,-241.1934393833975,10.996849225985803,-252.19028860938332,,,,,,,-246.27510982334343,-63.90281269314181,0.07734806629834254,0.0,0.0,68.0,0.6666666666666666
holiday:k3:major,3,major,UZ,UZS,0,2021-01…2021-06,BUY_NOW,20,25.0,6,6,0.5,0.13559322033898305,3.6875,,,0.5,0.5169491525423728,0.9672131147540984,127.807053217604,-12.978020395404887,140.78507361300888,,,,,,,125.24096881394333,130.9970544648357,0.23204419889502761,0.8,1.7368421052631577,65.0,0.6666666666666666
holiday:k3:major,3,major,UZ,UZS,1,2021-07…2021-12,BUY_NOW,20,25.0,9,9,0.3333333333333333,0.14728682170542637,2.2631578947368416,,,0.3333333333333333,0.5116279069767442,0.6515151515151515,56.573087119499775,10.345720517709584,46.227366601790195,,,,,,,14.098715127406344,8.138890604795595,0.3423913043478261,0.75,1.855990247525121,119.0,0.5
holiday:k3:major,3,major,UZ,UZS,2,2022-01…2022-06,BUY_NOW,20,25.0,6,6,0.0,0.1111111111111111,0.0,,,0.0,0.41025641025641024,0.0,-1460.4879285772674,-133.26289884507412,-1327.2250297321934,,,,,,,-681.3335305756444,-784.0104580981096,0.23204419889502761,0.8,1.6875,65.0,0.6666666666666666
holiday:k3:major,3,major,UZ,UZS,3,2022-07…2022-12,BUY_NOW,20,25.0,9,9,0.0,0.25384615384615383,0.0,,,0.0,0.5307692307692308,0.0,-354.6959621139297,116.21310466761958,-470.90906678154926,,,,,,,-497.5194330003361,-394.17340297409606,0.3423913043478261,0.75,1.7921049666914637,119.0,0.5
holiday:k3:major,3,major,UZ,UZS,4,2023-01…2023-06,BUY_NOW,20,25.0,10,10,0.5,0.5,1.0,,,0.6,0.8389830508474576,0.7151515151515151,157.92208778995456,230.9240759258275,-73.00198813587295,,,,,,,-27.21335297718165,142.78977252093307,0.3867403314917127,0.7777777777777778,1.7391304347826086,66.0,0.5
holiday:k3:major,3,major,UZ,UZS,5,2023-07…2023-12,BUY_NOW,20,25.0,6,6,0.0,0.13953488372093023,0.0,,,0.3333333333333333,0.4728682170542636,0.7049180327868853,-112.62087106108656,-69.49233690529937,-43.12853415578719,,,,,,,-21.863106074319628,-78.37863386438438,0.2282608695652174,0.8,1.8850574712643677,118.0,0.6666666666666666
holiday:k3:major,3,major,UZ,UZS,6,2024-01…2024-06,BUY_NOW,20,25.0,10,10,0.0,0.15384615384615385,0.0,,,0.5,0.5128205128205128,0.9750000000000001,-60.247569015525755,-20.683669886704273,-39.56389912882148,,,,,,,-21.107087147330894,-93.03241254751129,0.38461538461538464,0.7777777777777778,1.8920887928424501,69.0,0.5
holiday:k3:major,3,major,UZ,UZS,7,2024-07…2024-12,BUY_NOW,20,25.0,7,7,0.0,0.31297709923664124,0.0,,,0.2857142857142857,0.6641221374045801,0.4302134646962233,-40.865037271115014,93.66515844300025,-134.53019571411528,,,,,,,-16.67231525336131,-3.106676674872515,0.266304347826087,0.8333333333333334,2.083608797215713,115.0,0.5
holiday:k3:major,3,major,UZ,UZS,8,2025-01…2025-06,BUY_NOW,20,25.0,9,9,0.3333333333333333,0.042735042735042736,7.8,,,0.5555555555555556,0.24786324786324787,2.2413793103448274,80.6442713445304,-198.85952062411175,279.50379196864213,,,,,,,201.23474720287467,95.97893602758842,0.34806629834254144,0.75,2.0805255791874457,68.0,0.6666666666666666
holiday:k3:major,3,major,UZ,UZS,9,2025-07…2025-12,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.2,0.8333333333333333,,,0.5,0.5384615384615384,0.9285714285714286,97.91803289536513,31.661039927311496,66.25699296805364,,,,,,,46.569361557457874,112.07531235656802,0.2282608695652174,0.8,1.8863636363636365,119.0,0.6666666666666666
holiday:k3:major,3,major,UZ,UZS,10,2026-01…2026-06,BUY_NOW,20,25.0,6,6,0.0,0.2564102564102564,0.0,,,0.5,0.5470085470085471,0.9140624999999999,-138.28031550280357,10.996849225985803,-149.2771647287894,,,,,,,-154.89417983702216,-97.45332355467208,0.23204419889502761,0.8,1.7916666666666667,64.0,0.6666666666666666
holiday:k5:major,5,major,UZ,UZS,0,2021-01…2021-06,BUY_NOW,20,25.0,10,10,0.4,0.13559322033898305,2.95,,,0.5,0.5169491525423728,0.9672131147540984,118.33228742060696,-12.978020395404887,131.31030781601186,,,,,,,123.87187635577443,111.07090690730692,0.3867403314917127,0.8888888888888888,2.1920310216782974,63.0,0.6666666666666666
holiday:k5:major,5,major,UZ,UZS,1,2021-07…2021-12,BUY_NOW,20,25.0,15,15,0.3333333333333333,0.14728682170542637,2.2631578947368416,,,0.3333333333333333,0.5116279069767442,0.6515151515151515,59.98020887670645,10.345720517709584,49.63448835899686,,,,,,,17.96928343667395,28.629352315853694,0.5706521739130435,0.8571428571428571,2.4696490978814514,115.0,0.5
holiday:k5:major,5,major,UZ,UZS,2,2022-01…2022-06,BUY_NOW,20,25.0,10,10,0.0,0.1111111111111111,0.0,,,0.0,0.41025641025641024,0.0,-1528.5039234145565,-133.26289884507412,-1395.2410245694823,,,,,,,-824.0509984769185,-847.7906285927396,0.3867403314917127,0.8888888888888888,2.0797258270192573,63.0,0.6666666666666666
holiday:k5:major,5,major,UZ,UZS,3,2022-07…2022-12,BUY_NOW,20,25.0,15,15,0.0,0.25384615384615383,0.0,,,0.3333333333333333,0.5307692307692308,0.6280193236714976,-172.41397725256203,116.21310466761958,-288.6270819201816,,,,,,,-337.08503244586683,-156.55240442338132,0.5706521739130435,0.8571428571428571,2.396591818343291,117.0,0.5
holiday:k5:major,5,major,UZ,UZS,4,2023-01…2023-06,BUY_NOW,20,25.0,16,16,0.5,0.5,1.0,,,0.625,0.8389830508474576,0.7449494949494949,192.91323840635636,230.9240759258275,-38.01083751947115,,,,,,,-3.248025689300066,149.98682781460548,0.6187845303867403,0.8666666666666667,2.153778575055242,64.0,0.5
holiday:k5:major,5,major,UZ,UZS,5,2023-07…2023-12,BUY_NOW,20,25.0,10,10,0.0,0.13953488372093023,0.0,,,0.4,0.4728682170542636,0.8459016393442623,-119.58165140676735,-69.49233690529937,-50.08931450146798,,,,,,,-34.99330947983981,-72.649137168459,0.3804347826086957,0.8888888888888888,2.5424064042662384,116.0,0.6666666666666666
holiday:k5:major,5,major,UZ,UZS,6,2024-01…2024-06,BUY_NOW,20,25.0,16,16,0.0625,0.15384615384615385,0.40625,,,0.5625,0.5128205128205128,1.096875,-44.19867107937188,-20.683669886704273,-23.515001192667604,,,,,,,-6.923148413822828,-46.72151518099896,0.6153846153846154,0.8666666666666667,2.3186570802011923,65.0,0.5
holiday:k5:major,5,major,UZ,UZS,7,2024-07…2024-12,BUY_NOW,20,25.0,11,11,0.0,0.31297709923664124,0.0,,,0.36363636363636365,0.6641221374045801,0.5475444096133751,-36.521688284380865,93.66515844300025,-130.18684672738112,,,,,,,-3.455831968484595,-4.046007561845472,0.41847826086956524,0.9,2.6666666666666665,113.0,0.5
holiday:k5:major,5,major,UZ,UZS,8,2025-01…2025-06,BUY_NOW,20,25.0,15,15,0.2,0.042735042735042736,4.680000000000001,,,0.6,0.24786324786324787,2.4206896551724135,43.990669860345164,-198.85952062411175,242.8501904844569,,,,,,,175.5058998846096,70.64431066587672,0.580110497237569,0.9285714285714286,2.6179924173917426,64.0,0.5
holiday:k5:major,5,major,UZ,UZS,9,2025-07…2025-12,BUY_NOW,20,25.0,10,10,0.1,0.2,0.5,,,0.5,0.5384615384615384,0.9285714285714286,68.59391967830686,31.661039927311496,36.93287975099537,,,,,,,22.52327595151904,59.330286641903875,0.3804347826086957,0.8888888888888888,2.545584412271571,117.0,0.6666666666666666
holiday:k5:major,5,major,UZ,UZS,10,2026-01…2026-06,BUY_NOW,20,25.0,10,10,0.2,0.2564102564102564,0.7800000000000001,,,0.6,0.5470085470085471,1.0968749999999998,-50.63309309072372,10.996849225985803,-61.629942316709524,,,,,,,-74.73839060448095,-3.798737149376734,0.3867403314917127,0.8888888888888888,2.3193102422918757,62.0,0.6666666666666666
holiday:k1:fixed,1,fixed,UZ,UZS,0,2021-01…2021-06,BUY_NOW,20,25.0,3,3,0.3333333333333333,0.13559322033898305,2.458333333333333,,,0.6666666666666666,0.5169491525423728,1.289617486338798,65.86335778223985,-12.978020395404887,78.84137817764473,,,,,,,43.39893300569349,-16.71638687770501,0.11602209944751381,0.0,0.5813953488372093,54.0,0.6666666666666666
holiday:k1:fixed,1,fixed,UZ,UZS,1,2021-07…2021-12,BUY_NOW,20,25.0,4,4,0.25,0.14728682170542637,1.6973684210526314,,,0.25,0.5116279069767442,0.4886363636363636,2.4598915816859233,10.345720517709584,-7.88582893602366,,,,,,,-4.710588904352498,0.10509025087562662,0.15217391304347827,0.0,0.44674911873053,68.0,0.5
holiday:k1:fixed,1,fixed,UZ,UZS,2,2022-01…2022-06,BUY_NOW,20,25.0,3,3,0.0,0.1111111111111111,0.0,,,0.0,0.41025641025641024,0.0,-1092.911020120129,-133.26289884507412,-959.6481212750549,,,,,,,-749.1468087603307,-347.6603315210229,0.11602209944751381,0.0,0.6097560975609756,55.0,0.6666666666666666
holiday:k1:fixed,1,fixed,UZ,UZS,3,2022-07…2022-12,BUY_NOW,20,25.0,4,4,0.25,0.25384615384615383,0.9848484848484849,,,0.5,0.5307692307692308,0.9420289855072463,365.28109011359606,116.21310466761958,249.0679854459765,,,,,,,181.1047260273352,188.84882916855804,0.15217391304347827,0.0,0.45779115546580296,68.0,0.5
