window,pct,stall_days,rearm,n_events,freq_per_week,hit_mean,base_mean,lift_mean,hit_min,lift_min,benefit_excess_bps,empty_month_share,corridor,on_frontier
40,0.15,3,1,139,0.592570036540804,0.48201438848920863,0.44846238980745573,1.074815635478726,0.17266187050359713,1.0085047815986694,24.019775791045177,0.42592592592592593,AMD,False
40,0.15,3,3,68,0.28989037758830694,0.5,0.46233385277080136,1.0814695852433531,0.16176470588235295,0.9238505948188521,24.831065777521957,0.42592592592592593,AMD,False
40,0.15,3,5,55,0.23447015834348356,0.5454545454545454,0.4706156236583774,1.1590234536082764,0.12727272727272726,0.7212377350959316,18.622857886157316,0.42592592592592593,AMD,False
40,0.2,0,1,323,1.376979293544458,0.5356037151702786,0.4565275410358397,1.1732122753317769,0.1826625386996904,1.0626782587901265,35.24511070958811,0.3888888888888889,AMD,False
40,0.2,0,3,123,0.5243605359317906,0.5609756097560976,0.467469098096916,1.2000271505428917,0.21138211382113822,1.199392763915198,32.21216699252193,0.3888888888888889,AMD,False
40,0.2,0,5,82,0.3495736906211937,0.573170731707317,0.4784443377146221,1.1979883270124443,0.17073170731707318,0.9434009302144516,31.165448442013464,0.3888888888888889,AMD,False
40,0.2,3,1,186,0.7929354445797808,0.4946236559139785,0.46043890667356496,1.074243832884108,0.16666666666666666,0.9497574869131656,23.057128564273977,0.3888888888888889,AMD,False
40,0.2,3,3,85,0.3623629719853837,0.5058823529411764,0.4729106758118993,1.0697207291264275,0.17647058823529413,0.9817389703070785,14.269884363403746,0.4074074074074074,AMD,False
40,0.2,3,5,66,0.28136419001218027,0.5303030303030303,0.4831178717732531,1.097668004614665,0.13636363636363635,0.7475519735387646,6.851989317409858,0.4074074074074074,AMD,False
40,0.3,0,1,394,1.679658952496955,0.5126903553299492,0.46547817855196744,1.1014272611550808,0.17766497461928935,1.0189816826099278,28.43984675499988,0.35185185185185186,AMD,False
40,0.3,0,3,148,0.630937880633374,0.5,0.47852849685128895,1.044869852662889,0.16891891891891891,0.9413699519241415,22.838670284867096,0.35185185185185186,AMD,False
40,0.3,0,5,95,0.4049939098660171,0.4842105263157895,0.4779244489708202,1.013152868321564,0.16842105263157894,0.9267619556683134,12.186166098589535,0.35185185185185186,AMD,False
40,0.3,3,1,253,1.0785627283800245,0.47035573122529645,0.472713783496738,0.9950116701611731,0.15810276679841898,0.8862545611113494,15.302785202192062,0.35185185185185186,AMD,False
40,0.3,3,3,112,0.47746650426309384,0.4642857142857143,0.48558007898117783,0.9561465438612259,0.15178571428571427,0.8354123732694971,9.506973997300259,0.35185185185185186,AMD,False
40,0.3,3,5,77,0.328258221680877,0.4805194805194805,0.49192815877846874,0.9768082431237161,0.14285714285714285,0.7684831569072855,-1.3070020143979355,0.35185185185185186,AMD,False
40,0.4,0,1,468,1.995127892813642,0.4893162393162393,0.4773321076262557,1.025106485607222,0.16880341880341881,0.9282803938869907,18.808675712964096,0.3148148148148148,AMD,False
40,0.4,0,3,170,0.7247259439707674,0.4647058823529412,0.48301244509199553,0.9620991903519843,0.1411764705882353,0.7705512863662525,5.9283803312530585,0.3148148148148148,AMD,False
40,0.4,0,5,110,0.4689403166869671,0.44545454545454544,0.48374703145208053,0.9208419204504652,0.17272727272727273,0.9402460968777014,8.358482354182557,0.3148148148148148,AMD,False
40,0.4,3,1,325,1.3855054811205847,0.4430769230769231,0.4876695690477116,0.9085597117370559,0.15076923076923077,0.8016476369487355,4.718655945741495,0.3148148148148148,AMD,False
40,0.4,3,3,137,0.5840438489646773,0.4233576642335766,0.4915034368279118,0.8613523986034816,0.15328467153284672,0.8201908821730276,-0.1763261220419862,0.3148148148148148,AMD,False
40,0.4,3,5,91,0.38794153471376375,0.45054945054945056,0.49566777748782137,0.9089746620870884,0.15384615384615385,0.823916257364992,-1.7478090632856933,0.3148148148148148,AMD,False
40,0.5,0,1,533,2.272228989037759,0.49343339587242024,0.4906920519511562,1.0055866890657053,0.1651031894934334,0.8713719281513419,12.420524109611458,0.2962962962962963,AMD,True
40,0.5,0,3,189,0.8057247259439708,0.5079365079365079,0.49364543881519607,1.0289500682020116,0.15873015873015872,0.8347184462032335,10.285834954455611,0.2962962962962963,AMD,False
40,0.5,0,5,123,0.5243605359317906,0.5203252032520326,0.5032764756417679,1.0338754709099496,0.17073170731707318,0.8811013679442526,8.141598334281195,0.2962962962962963,AMD,False
40,0.5,3,1,389,1.6583434835566384,0.455012853470437,0.503344638073361,0.90397874349487,0.14652956298200515,0.7455720418767325,-1.5650718026600206,0.2962962962962963,AMD,False
40,0.5,3,3,157,0.669305724725944,0.45222929936305734,0.5045700611745627,0.8962666122328701,0.1592356687898089,0.8140537227052059,-3.9787199210516113,0.2962962962962963,AMD,False
40,0.5,3,5,103,0.4390986601705238,0.5145631067961165,0.515772685790997,0.9976548215363025,0.17475728155339806,0.8876554626447795,-1.635138129398849,0.2962962962962963,AMD,False
60,0.05,0,1,134,0.5712545676004872,0.5970149253731343,0.3975570961893004,1.5017086378175482,0.26119402985074625,1.7635243759315635,81.04379539611837,0.5740740740740741,AMD,False
60,0.05,0,3,61,0.2600487210718636,0.5573770491803278,0.4105829928817379,1.3575259054650413,0.22950819672131148,1.4845884256781368,75.45464470874356,0.5740740740740741,AMD,False
60,0.05,0,5,47,0.20036540803897687,0.6170212765957447,0.41815164951979994,1.475592114258844,0.2553191489361702,1.6005937440089024,91.37183653817695,0.5740740740740741,AMD,False
60,0.05,3,1,52,0.22168087697929356,0.5576923076923077,0.3995528693961647,1.3957910214363762,0.25,1.7056259936836138,70.25130463632256,0.6111111111111112,AMD,False
