indicator,rule,mode,corridor,split,window,scenario,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
calendar:day20-25:first,day20-25,first,KGS,4,2023-01…2023-06,BUY_NOW,20,25.0,6,6,0.5,0.5508474576271186,0.9076923076923077,,,0.8333333333333334,0.8389830508474576,0.9932659932659933,212.70724569534218,231.7318649254994,-19.024619230157214,,,,,,,23.344222808540092,44.296356753542035,0.23204419889502761,0.0,0.1,32.0,0.0
calendar:day20-25:first,day20-25,first,KGS,5,2023-07…2023-12,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.20155038759689922,0.8269230769230769,,,0.6666666666666666,0.5271317829457365,1.264705882352941,48.45908262052501,-26.704775666556326,75.16385828708134,,,,,,,64.18166546276545,-5.159881831259447,0.2282608695652174,0.0,0.037037037037037035,32.0,0.0
calendar:day20-25:first,day20-25,first,KGS,6,2024-01…2024-06,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.23931623931623933,1.3928571428571428,,,0.5,0.5726495726495726,0.873134328358209,59.90968403153051,31.12319280205631,28.7864912294742,,,,,,,54.14333851675261,-35.32020305611153,0.23076923076923078,0.0,0.12286805590089957,33.0,0.0
calendar:day20-25:first,day20-25,first,KGS,7,2024-07…2024-12,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.3282442748091603,1.0155038759689923,,,0.6666666666666666,0.7557251908396947,0.882154882154882,81.13040723515633,99.54663906237663,-18.4162318272203,,,,,,,-16.264544668942452,123.61915295045135,0.2282608695652174,0.0,0.03432713198875175,31.0,0.0
calendar:day20-25:first,day20-25,first,KGS,8,2025-01…2025-06,BUY_NOW,20,25.0,6,6,0.0,0.02564102564102564,0.0,,,0.3333333333333333,0.15384615384615385,2.1666666666666665,-166.36916768459707,-221.43511533665657,55.06594765205949,,,,,,,55.917780076257436,-105.13099799308627,0.23204419889502761,0.0,0.0999575741843398,32.0,0.0
calendar:day20-25:first,day20-25,first,KGS,9,2025-07…2025-12,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.2076923076923077,0.802469135802469,,,0.3333333333333333,0.5230769230769231,0.6372549019607843,-69.06219659984299,-6.366992636140395,-62.695203963702596,,,,,,,-55.282405671445154,-122.00378521255402,0.2282608695652174,0.0,0.044944765922627125,33.0,0.0
calendar:day20-25:first,day20-25,first,KGS,10,2026-01…2026-06,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.23931623931623933,1.3928571428571428,,,0.5,0.5384615384615384,0.9285714285714286,18.260220329577106,5.753419433060342,12.506800896516763,,,,,,,32.2320675509169,5.163293209078006,0.23204419889502761,0.0,0.08271466602925602,33.0,0.0
calendar:day20-25:all,day20-25,all,KGS,0,2021-01…2021-06,BUY_NOW,20,25.0,24,24,0.25,0.1440677966101695,1.7352941176470589,,,0.6666666666666666,0.5,1.3333333333333333,9.463808885367962,-8.151508733265231,17.615317618633192,,,,,,,24.664534016664476,20.376013011011214,0.9281767955801105,0.782608695652174,1.4954439206706251,27.0,0.0
calendar:day20-25:all,day20-25,all,KGS,1,2021-07…2021-12,BUY_NOW,20,25.0,26,26,0.11538461538461539,0.16279069767441862,0.7087912087912088,,,0.38461538461538464,0.5348837209302325,0.7190635451505017,4.576932588867307,25.66914672872073,-21.09221413985342,,,,,,,-17.097925037196603,-29.182240415043076,0.9891304347826088,0.8,1.5526890466890464,28.0,0.0
calendar:day20-25:all,day20-25,all,KGS,2,2022-01…2022-06,BUY_NOW,20,25.0,26,26,0.07692307692307693,0.10256410256410256,0.7500000000000001,,,0.5384615384615384,0.39316239316239315,1.3695652173913042,-33.22974406677405,-134.33666686632213,101.10692279954807,,,,,,,199.69884435504855,59.66697680491408,1.005524861878453,0.8,1.5289368623308428,27.0,0.0
calendar:day20-25:all,day20-25,all,KGS,3,2022-07…2022-12,BUY_NOW,20,25.0,25,25,0.28,0.2846153846153846,0.983783783783784,,,0.64,0.5769230769230769,1.1093333333333335,93.73745173759693,92.68431984896502,1.0531318886319099,,,,,,,-16.810172726413867,50.556788844220925,0.9510869565217391,0.7916666666666666,1.5311870306765603,28.0,0.0
calendar:day20-25:all,day20-25,all,KGS,4,2023-01…2023-06,BUY_NOW,20,25.0,24,24,0.5833333333333334,0.5508474576271186,1.058974358974359,,,0.8333333333333334,0.8389830508474576,0.9932659932659933,257.2095171732133,231.7318649254994,25.477652247713934,,,,,,,62.616719999303804,84.58331573307692,0.9281767955801105,0.782608695652174,1.4810201485983387,27.0,0.0
calendar:day20-25:all,day20-25,all,KGS,5,2023-07…2023-12,BUY_NOW,20,25.0,26,26,0.38461538461538464,0.20155038759689922,1.9082840236686391,,,0.6923076923076923,0.5271317829457365,1.3133484162895925,76.82562309375466,-26.704775666556326,103.53039876031099,,,,,,,95.58964485072018,34.11801648946103,0.9891304347826088,0.8,1.5513816949873813,27.0,0.0
calendar:day20-25:all,day20-25,all,KGS,6,2024-01…2024-06,BUY_NOW,20,25.0,24,24,0.25,0.23931623931623933,1.0446428571428572,,,0.5,0.5726495726495726,0.873134328358209,32.474669307170494,31.12319280205631,1.351476505114185,,,,,,,30.88205880885644,-23.557774832527837,0.9230769230769231,0.782608695652174,1.4969149734937595,28.0,0.0
calendar:day20-25:all,day20-25,all,KGS,7,2024-07…2024-12,BUY_NOW,20,25.0,25,25,0.2,0.3282442748091603,0.6093023255813954,,,0.84,0.7557251908396947,1.1115151515151513,84.97650473536392,99.54663906237663,-14.57013432701271,,,,,,,-8.233677982446206,135.38856222663347,0.9510869565217391,0.7916666666666666,1.533636468113135,28.0,0.0
calendar:day20-25:all,day20-25,all,KGS,8,2025-01…2025-06,BUY_NOW,20,25.0,26,26,0.0,0.02564102564102564,0.0,,,0.19230769230769232,0.15384615384615385,1.25,-159.5975408052713,-221.43511533665657,61.83757453138526,,,,,,,65.63546959228724,-49.55636581057764,1.005524861878453,0.8,1.5462491508338019,28.0,0.0
calendar:day20-25:all,day20-25,all,KGS,9,2025-07…2025-12,BUY_NOW,20,25.0,26,26,0.19230769230769232,0.2076923076923077,0.9259259259259259,,,0.34615384615384615,0.5230769230769231,0.6617647058823529,-28.392383750609444,-6.366992636140395,-22.02539111446905,,,,,,,-17.898970201513947,-43.92556329452585,0.9891304347826088,0.8,1.556903241721088,28.0,0.0
calendar:day20-25:all,day20-25,all,KGS,10,2026-01…2026-06,BUY_NOW,20,25.0,24,24,0.3333333333333333,0.23931623931623933,1.3928571428571428,,,0.5416666666666666,0.5384615384615384,1.005952380952381,34.26501883698049,5.753419433060342,28.511599403920144,,,,,,,67.15744977706713,58.11827639170043,0.9281767955801105,0.782608695652174,1.4981282175337478,28.0,0.0
calendar:day20-28:all,day20-28,all,KGS,0,2021-01…2021-06,BUY_NOW,20,25.0,36,36,0.19444444444444445,0.1440677966101695,1.349673202614379,,,0.5,0.5,1.0,-21.91599971119365,-8.151508733265231,-13.764490977928418,,,,,,,5.309067881579441,7.146409979435311,1.3922651933701657,0.8571428571428571,1.6621853333201226,25.0,0.0
calendar:day20-28:all,day20-28,all,KGS,1,2021-07…2021-12,BUY_NOW,20,25.0,39,39,0.20512820512820512,0.16279069767441862,1.26007326007326,,,0.38461538461538464,0.5348837209302325,0.7190635451505017,24.72021125627927,25.66914672872073,-0.9489354724414589,,,,,,,3.192491069207987,-19.71662936586282,1.483695652173913,0.868421052631579,1.706863783908622,25.0,0.0
calendar:day20-28:all,day20-28,all,KGS,2,2022-01…2022-06,BUY_NOW,20,25.0,38,38,0.05263157894736842,0.10256410256410256,0.5131578947368421,,,0.4473684210526316,0.39316239316239315,1.1378718535469108,-135.29517587665893,-134.33666686632213,-0.9585090103367975,,,,,,,109.77486043647531,-1.0691437284724603,1.4696132596685083,0.8648648648648649,1.6615026204120686,24.0,0.0
calendar:day20-28:all,day20-28,all,KGS,3,2022-07…2022-12,BUY_NOW,20,25.0,39,39,0.2564102564102564,0.2846153846153846,0.9009009009009009,,,0.6153846153846154,0.5769230769230769,1.0666666666666669,81.59976228699954,92.68431984896502,-11.084557561965482,,,,,,,-21.45967429006438,39.26952637450662,1.483695652173913,0.868421052631579,1.7150861400630166,25.0,0.0
calendar:day20-28:all,day20-28,all,KGS,4,2023-01…2023-06,BUY_NOW,20,25.0,37,37,0.6216216216216216,0.5508474576271186,1.1284823284823284,,,0.8108108108108109,0.8389830508474576,0.9664209664209665,256.2717779733234,231.7318649254994,24.53991304782403,,,,,,,60.78031203118733,88.04712911312991,1.430939226519337,0.8611111111111112,1.6579098302802773,25.0,0.0
calendar:day20-28:all,day20-28,all,KGS,5,2023-07…2023-12,BUY_NOW,20,25.0,40,40,0.325,0.20155038759689922,1.6125,,,0.675,0.5271317829457365,1.280514705882353,69.56288982302598,-26.704775666556326,96.26766548958231,,,,,,,86.97134612390786,62.239838595876755,1.5217391304347827,0.8717948717948718,1.7173279078617922,24.0,0.0
calendar:day20-28:all,day20-28,all,KGS,6,2024-01…2024-06,BUY_NOW,20,25.0,38,38,0.23684210526315788,0.23931623931623933,0.9896616541353382,,,0.5789473684210527,0.5726495726495726,1.0109976433621368,49.948401964394385,31.12319280205631,18.825209162338076,,,,,,,40.993430124534456,4.783549257560796,1.4615384615384615,0.8648648648648649,1.6802168483635305,25.0,0.0
calendar:day20-28:all,day20-28,all,KGS,7,2024-07…2024-12,BUY_NOW,20,25.0,38,38,0.21052631578947367,0.3282442748091603,0.6413708690330477,,,0.7631578947368421,0.7557251908396947,1.0098351940457204,41.150209683965805,99.54663906237663,-58.39642937841082,,,,,,,-48.08946297053551,80.63606701413141,1.4456521739130435,0.8648648648648649,1.716857374348939,25.0,0.0
calendar:day20-28:all,day20-28,all,KGS,8,2025-01…2025-06,BUY_NOW,20,25.0,40,40,0.0,0.02564102564102564,0.0,,,0.2,0.15384615384615385,1.3,-150.3577890386639,-221.43511533665657,71.07732629799267,,,,,,,72.34711928710138,-12.836225439129075,1.5469613259668509,0.8717948717948718,1.680804236268589,24.0,0.0
calendar:day20-28:all,day20-28,all,KGS,9,2025-07…2025-12,BUY_NOW,20,25.0,37,37,0.21621621621621623,0.2076923076923077,1.0410410410410411,,,0.4864864864864865,0.5230769230769231,0.9300476947535771,3.5252460092778635,-6.366992636140395,9.892238645418258,,,,,,,12.738337322661975,-32.05861410866008,1.407608695652174,0.8611111111111112,1.6977086731299282,25.0,0.0
calendar:day20-28:all,day20-28,all,KGS,10,2026-01…2026-06,BUY_NOW,20,25.0,37,37,0.2972972972972973,0.23931623931623933,1.2422779922779923,,,0.5945945945945946,0.5384615384615384,1.1042471042471043,32.02734253616889,5.753419433060342,26.273923103108544,,,,,,,64.84394975749733,73.04310910071362,1.430939226519337,0.8611111111111112,1.6666666666666667,25.0,0.0
calendar:day25:first,day25,first,KGS,0,2021-01…2021-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.1440677966101695,1.156862745098039,,,0.6666666666666666,0.5,1.3333333333333333,22.6030156418137,-8.151508733265231,30.75452437507893,,,,,,,36.68609644221905,48.02272907997173,0.23204419889502761,0.0,0.07065835796489936,32.0,0.0
calendar:day25:first,day25,first,KGS,1,2021-07…2021-12,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.16279069767441862,1.0238095238095237,,,0.3333333333333333,0.5348837209302325,0.6231884057971014,36.733516844635325,25.66914672872073,11.064370115914596,,,,,,,8.78404688279044,4.993901546479502,0.2282608695652174,0.0,0.04721314364437764,33.0,0.0
calendar:day25:first,day25,first,KGS,2,2022-01…2022-06,BUY_NOW,20,25.0,6,6,0.0,0.10256410256410256,0.0,,,0.5,0.39316239316239315,1.2717391304347827,54.71751357611521,-134.33666686632213,189.05418044243734,,,,,,,270.04658324052076,299.35634080492196,0.23204419889502761,0.0,0.07964743533956825,33.0,0.0
calendar:day25:first,day25,first,KGS,3,2022-07…2022-12,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.2846153846153846,1.1711711711711712,,,0.8333333333333334,0.5769230769230769,1.4444444444444446,180.2672091682367,92.68431984896502,87.58288931927167,,,,,,,70.88629848674421,153.44571336288934,0.2282608695652174,0.0,0.03432713198875175,32.0,0.0
calendar:day25:first,day25,first,KGS,4,2023-01…2023-06,BUY_NOW,20,25.0,6,6,0.6666666666666666,0.5508474576271186,1.2102564102564102,,,0.8333333333333334,0.8389830508474576,0.9932659932659933,261.8623995357411,231.7318649254994,30.130534610241682,,,,,,,62.80588335437562,124.65251338781253,0.23204419889502761,0.0,0.04850474738184512,33.0,0.0
calendar:day25:first,day25,first,KGS,5,2023-07…2023-12,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.20155038759689922,1.6538461538461537,,,0.6666666666666666,0.5271317829457365,1.264705882352941,77.90874023386593,-26.704775666556326,104.61351590042226,,,,,,,97.93781050938405,101.01392985772009,0.2282608695652174,0.0,0.04721314364437763,33.0,0.0
calendar:day25:first,day25,first,KGS,6,2024-01…2024-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.23931623931623933,0.6964285714285714,,,0.6666666666666666,0.5726495726495726,1.164179104477612,50.54030407681154,31.12319280205631,19.41711127475523,,,,,,,38.64906887886747,27.716344396560753,0.23076923076923078,0.0,0.08517153729745175,32.0,0.0
calendar:day25:first,day25,first,KGS,7,2024-07…2024-12,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.3282442748091603,1.0155038759689923,,,1.0,0.7557251908396947,1.323232323232323,106.72256188302997,99.54663906237663,7.175922820653341,,,,,,,15.969736762722997,127.92494633206123,0.2282608695652174,0.0,0.018348623853211007,32.0,0.0
calendar:day25:first,day25,first,KGS,8,2025-01…2025-06,BUY_NOW,20,25.0,6,6,0.0,0.02564102564102564,0.0,,,0.3333333333333333,0.15384615384615385,2.1666666666666665,-125.10484250472298,-221.43511533665657,96.33027283193358,,,,,,,100.14239393447052,68.5575252351835,0.23204419889502761,0.0,0.0959936605428976,31.0,0.0
calendar:day25:first,day25,first,KGS,9,2025-07…2025-12,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.2076923076923077,0.802469135802469,,,0.5,0.5230769230769231,0.9558823529411764,11.656500368055395,-6.366992636140395,18.023493004195792,,,,,,,24.99303928554316,-14.861110201050787,0.2282608695652174,0.0,0.04721314364437764,32.0,0.0
calendar:day25:first,day25,first,KGS,10,2026-01…2026-06,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.23931623931623933,1.3928571428571428,,,0.6666666666666666,0.5384615384615384,1.2380952380952381,71.79992053779857,5.753419433060342,66.04650110473823,,,,,,,75.57003541350119,112.14041368468246,0.23204419889502761,0.0,0.09003513102423014,33.0,0.0
calendar:day25:all,day25,all,KGS,0,2021-01…2021-06,BUY_NOW,20,25.0,26,26,0.15384615384615385,0.1440677966101695,1.0678733031674208,,,0.46153846153846156,0.5,0.9230769230769231,-27.22624570808096,-8.151508733265231,-19.07473697481573,,,,,,,-11.797453169865706,11.535806700244162,1.005524861878453,0.8,1.5378305175384404,27.0,0.0
calendar:day25:all,day25,all,KGS,1,2021-07…2021-12,BUY_NOW,20,25.0,27,27,0.2962962962962963,0.16279069767441862,1.8201058201058198,,,0.4074074074074074,0.5348837209302325,0.7616747181964574,45.955426398865306,25.66914672872073,20.286279670144577,,,,,,,20.822660051595406,-2.133713188674871,1.0271739130434783,0.8076923076923077,1.5720398045166741,27.0,0.0
calendar:day25:all,day25,all,KGS,2,2022-01…2022-06,BUY_NOW,20,25.0,26,26,0.07692307692307693,0.10256410256410256,0.7500000000000001,,,0.4230769230769231,0.39316239316239315,1.0760869565217392,-118.34463046375537,-134.33666686632213,15.992036402566768,,,,,,,202.32162389049523,139.3943881381408,1.005524861878453,0.8,1.532712089469627,27.0,0.0
calendar:day25:all,day25,all,KGS,3,2022-07…2022-12,BUY_NOW,20,25.0,29,29,0.2413793103448276,0.2846153846153846,0.8480894687791241,,,0.5517241379310345,0.5769230769230769,0.9563218390804599,92.57292805554486,92.68431984896502,-0.11139179342015382,,,,,,,0.9213380377138496,56.107619061617655,1.1032608695652175,0.8214285714285714,1.6146744636674308,27.0,0.0
calendar:day25:all,day25,all,KGS,4,2023-01…2023-06,BUY_NOW,20,25.0,26,26,0.7692307692307693,0.5508474576271186,1.396449704142012,,,0.8461538461538461,0.8389830508474576,1.0085470085470085,286.53483104974964,231.7318649254994,54.80296612425025,,,,,,,67.76927375251337,155.67874513808835,1.005524861878453,0.8,1.5252968931473303,27.0,0.0
calendar:day25:all,day25,all,KGS,5,2023-07…2023-12,BUY_NOW,20,25.0,29,29,0.2413793103448276,0.20155038759689922,1.1976127320954908,,,0.6206896551724138,0.5271317829457365,1.1774847870182554,49.314201988776304,-26.704775666556326,76.01897765533263,,,,,,,76.20969090650718,135.6969159712364,1.1032608695652175,0.8214285714285714,1.6105123408406408,27.0,0.0
calendar:day25:all,day25,all,KGS,6,2024-01…2024-06,BUY_NOW,20,25.0,26,26,0.2692307692307692,0.23931623931623933,1.125,,,0.6923076923076923,0.5726495726495726,1.208955223880597,72.6225459297263,31.12319280205631,41.49935312766999,,,,,,,49.253379420828225,47.22172919333719,1.0,0.8,1.5243948260863445,30.0,0.0
calendar:day25:all,day25,all,KGS,7,2024-07…2024-12,BUY_NOW,20,25.0,28,28,0.2857142857142857,0.3282442748091603,0.8704318936877076,,,0.7857142857142857,0.7557251908396947,1.0396825396825395,36.195832123456675,99.54663906237663,-63.35080693891995,,,,,,,-56.30522880171882,-17.11408751899469,1.065217391304348,0.8148148148148148,1.593293502049597,26.0,0.0
calendar:day25:all,day25,all,KGS,8,2025-01…2025-06,BUY_NOW,20,25.0,27,27,0.037037037037037035,0.02564102564102564,1.4444444444444444,,,0.2962962962962963,0.15384615384615385,1.9259259259259258,-165.2758470376755,-221.43511533665657,56.15926829898106,,,,,,,55.23061173821353,30.317961927460274,1.0441988950276242,0.8076923076923077,1.5473302069147261,26.0,0.0
calendar:day25:all,day25,all,KGS,9,2025-07…2025-12,BUY_NOW,20,25.0,27,27,0.14814814814814814,0.2076923076923077,0.7133058984910836,,,0.5555555555555556,0.5230769230769231,1.0620915032679739,-1.2107306491765983,-6.366992636140395,5.156261986963797,,,,,,,4.843573612873511,-17.940299880793027,1.0271739130434783,0.8076923076923077,1.5747222041650903,27.0,0.0
calendar:day25:all,day25,all,KGS,10,2026-01…2026-06,BUY_NOW,20,25.0,26,26,0.2692307692307692,0.23931623931623933,1.125,,,0.6153846153846154,0.5384615384615384,1.142857142857143,-6.695362035681591,5.753419433060342,-12.448781468741934,,,,,,,13.148820367634944,53.530781826179755,1.005524861878453,0.8,1.5346942949179436,27.0,0.0
calendar:day20-25:first,day20-25,first,AMD,0,2021-01…2021-06,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.1864406779661017,1.7878787878787878,,,0.5,0.5508474576271186,0.9076923076923077,87.23913475200129,43.40759409925216,43.83154065274913,,,,,,,54.552298650176375,92.71552389603293,0.23204419889502761,0.0,0.07887415926831029,32.0,0.0
calendar:day20-25:first,day20-25,first,AMD,1,2021-07…2021-12,BUY_NOW,20,25.0,6,6,0.0,0.13953488372093023,0.0,,,0.5,0.6589147286821705,0.7588235294117648,-11.146553844571892,51.49644441112181,-62.6429982556937,,,,,,,-55.48704549187247,-55.14501630782801,0.2282608695652174,0.0,0.047654387977502655,33.0,0.0
calendar:day20-25:first,day20-25,first,AMD,2,2022-01…2022-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.10256410256410256,1.625,,,0.6666666666666666,0.42735042735042733,1.56,195.94708075726828,-7.685668238494408,203.63274899576268,,,,,,,230.98006576627435,324.72644346354343,0.23204419889502761,0.0,0.08944271909999159,32.0,0.0
calendar:day20-25:first,day20-25,first,AMD,3,2022-07…2022-12,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.26153846153846155,0.6372549019607843,,,1.0,0.6692307692307692,1.4942528735632186,314.86164548975944,176.90563882369997,137.95600666605947,,,,,,,120.53045704693382,242.85872162755652,0.2282608695652174,0.0,0.037037037037037035,33.0,0.0
calendar:day20-25:first,day20-25,first,AMD,4,2023-01…2023-06,BUY_NOW,20,25.0,6,6,0.5,0.559322033898305,0.893939393939394,,,0.8333333333333334,0.8389830508474576,0.9932659932659933,251.09188604323262,274.3772909876495,-23.285404944416854,,,,,,,23.205060777550433,69.78245588105152,0.23204419889502761,0.0,0.1,32.0,0.0
calendar:day20-25:first,day20-25,first,AMD,5,2023-07…2023-12,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.17829457364341086,0.9347826086956521,,,0.5,0.4263565891472868,1.1727272727272728,-3.58822364036264,-49.59380850488834,46.005584864525694,,,,,,,34.8021354803633,-25.18175832041909,0.2282608695652174,0.0,0.037037037037037035,32.0,0.0
calendar:day20-25:first,day20-25,first,AMD,6,2024-01…2024-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.2564102564102564,0.65,,,0.5,0.5641025641025641,0.8863636363636364,71.44186802332271,32.11626266314577,39.325605360176944,,,,,,,59.05521359358733,-9.00638147169582,0.23076923076923078,0.0,0.12286805590089957,33.0,0.0
calendar:day20-25:first,day20-25,first,AMD,7,2024-07…2024-12,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.31297709923664124,0.532520325203252,,,0.6666666666666666,0.6946564885496184,0.9597069597069596,62.68844417312218,96.36585439104611,-33.677410217923935,,,,,,,-29.94140915589379,97.69058614936375,0.2282608695652174,0.0,0.03432713198875175,31.0,0.0
calendar:day20-25:first,day20-25,first,AMD,8,2025-01…2025-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.05128205128205128,3.25,,,0.5,0.20512820512820512,2.4375,-105.32314752425368,-189.98254467009855,84.65939714584486,,,,,,,87.71314690984578,-58.90044251308105,0.23204419889502761,0.0,0.0999575741843398,32.0,0.0
calendar:day20-25:first,day20-25,first,AMD,9,2025-07…2025-12,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.23076923076923078,0.7222222222222221,,,0.3333333333333333,0.5461538461538461,0.6103286384976526,-56.13360219820618,3.4633601708443584,-59.59696236905054,,,,,,,-51.88626537960372,-117.11417853550363,0.2282608695652174,0.0,0.044944765922627125,33.0,0.0
calendar:day20-25:first,day20-25,first,AMD,10,2026-01…2026-06,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.24786324786324787,1.3448275862068964,,,0.5,0.5641025641025641,0.8863636363636364,37.88401104108238,34.533119178883084,3.3508918621992976,,,,,,,20.83331134321797,12.32461592879225,0.23204419889502761,0.0,0.08271466602925602,33.0,0.0
calendar:day20-25:all,day20-25,all,AMD,0,2021-01…2021-06,BUY_NOW,20,25.0,24,24,0.25,0.1864406779661017,1.3409090909090908,,,0.5833333333333334,0.5508474576271186,1.058974358974359,82.22069288703587,43.40759409925216,38.81309878778371,,,,,,,29.01014798975231,89.04308088692392,0.9281767955801105,0.782608695652174,1.4954439206706251,27.0,0.0
calendar:day20-25:all,day20-25,all,AMD,1,2021-07…2021-12,BUY_NOW,20,25.0,26,26,0.11538461538461539,0.13953488372093023,0.826923076923077,,,0.46153846153846156,0.6589147286821705,0.7004524886877829,26.668642805051654,51.49644441112181,-24.827801606070153,,,,,,,-24.193986046708655,-21.114146510894987,0.9891304347826088,0.8,1.5526890466890464,28.0,0.0
calendar:day20-25:all,day20-25,all,AMD,2,2022-01…2022-06,BUY_NOW,20,25.0,26,26,0.15384615384615385,0.10256410256410256,1.5000000000000002,,,0.5384615384615384,0.42735042735042733,1.26,121.8681042504026,-7.685668238494408,129.553772488897,,,,,,,214.50384592738845,208.33372563108742,1.005524861878453,0.8,1.5289368623308428,27.0,0.0
calendar:day20-25:all,day20-25,all,AMD,3,2022-07…2022-12,BUY_NOW,20,25.0,25,25,0.32,0.26153846153846155,1.2235294117647058,,,0.92,0.6692307692307692,1.3747126436781612,277.29634613256695,176.90563882369997,100.39070730886698,,,,,,,83.89037008637301,207.08335678474447,0.9510869565217391,0.7916666666666666,1.5311870306765603,28.0,0.0
calendar:day20-25:all,day20-25,all,AMD,4,2023-01…2023-06,BUY_NOW,20,25.0,24,24,0.5833333333333334,0.559322033898305,1.042929292929293,,,0.8333333333333334,0.8389830508474576,0.9932659932659933,289.09437841856925,274.3772909876495,14.717087430919776,,,,,,,61.06730376585582,98.28632393338324,0.9281767955801105,0.782608695652174,1.4810201485983387,27.0,0.0
calendar:day20-25:all,day20-25,all,AMD,5,2023-07…2023-12,BUY_NOW,20,25.0,26,26,0.34615384615384615,0.17829457364341086,1.9414715719063544,,,0.5384615384615384,0.4263565891472868,1.2629370629370629,34.91534356405177,-49.59380850488834,84.5091520689401,,,,,,,74.47377594196806,10.153887843991846,0.9891304347826088,0.8,1.5513816949873813,27.0,0.0
calendar:day20-25:all,day20-25,all,AMD,6,2024-01…2024-06,BUY_NOW,20,25.0,24,24,0.2916666666666667,0.2564102564102564,1.1375000000000002,,,0.4583333333333333,0.5641025641025641,0.8125,28.52385679732565,32.11626266314577,-3.592405865820119,,,,,,,25.929040919793753,-6.908483014403534,0.9230769230769231,0.782608695652174,1.4969149734937595,28.0,0.0
calendar:day20-25:all,day20-25,all,AMD,7,2024-07…2024-12,BUY_NOW,20,25.0,25,25,0.24,0.31297709923664124,0.7668292682926828,,,0.72,0.6946564885496184,1.0364835164835164,82.44427243955153,96.36585439104611,-13.921581951494588,,,,,,,-10.103906468496993,108.62616559771733,0.9510869565217391,0.7916666666666666,1.533636468113135,28.0,0.0
calendar:day20-25:all,day20-25,all,AMD,8,2025-01…2025-06,BUY_NOW,20,25.0,26,26,0.15384615384615385,0.05128205128205128,3.0000000000000004,,,0.34615384615384615,0.20512820512820512,1.6875,-108.54643838476487,-189.98254467009855,81.43610628533368,,,,,,,85.05793288310923,-18.783324564119376,1.005524861878453,0.8,1.5462491508338019,28.0,0.0
calendar:day20-25:all,day20-25,all,AMD,9,2025-07…2025-12,BUY_NOW,20,25.0,26,26,0.23076923076923078,0.23076923076923078,1.0,,,0.34615384615384615,0.5461538461538461,0.6338028169014085,-16.02759142583676,3.4633601708443584,-19.490951596681118,,,,,,,-15.015786314367439,-39.82984532944665,0.9891304347826088,0.8,1.556903241721088,28.0,0.0
calendar:day20-25:all,day20-25,all,AMD,10,2026-01…2026-06,BUY_NOW,20,25.0,24,24,0.375,0.24786324786324787,1.5129310344827587,,,0.5833333333333334,0.5641025641025641,1.0340909090909092,60.59786183780502,34.533119178883084,26.064742658921936,,,,,,,59.461736703071836,64.9091316534639,0.9281767955801105,0.782608695652174,1.4981282175337478,28.0,0.0
calendar:day20-28:all,day20-28,all,AMD,0,2021-01…2021-06,BUY_NOW,20,25.0,36,36,0.19444444444444445,0.1864406779661017,1.042929292929293,,,0.4722222222222222,0.5508474576271186,0.8572649572649573,34.01493426909578,43.40759409925216,-9.392659830156376,,,,,,,-0.10414733947475499,68.0491588291361,1.3922651933701657,0.8571428571428571,1.6621853333201226,25.0,0.0
calendar:day20-28:all,day20-28,all,AMD,1,2021-07…2021-12,BUY_NOW,20,25.0,39,39,0.20512820512820512,0.13953488372093023,1.47008547008547,,,0.46153846153846156,0.6589147286821705,0.7004524886877829,49.302516826505276,51.49644441112181,-2.1939275846165316,,,,,,,-5.545707654092064,-11.570537343832006,1.483695652173913,0.868421052631579,1.706863783908622,25.0,0.0
