name,lift_med_corr_median,lift_med_corr_min,lift_pooled,lift_win_median_all,share_windows_lift_gt1,benefit_excess_med,fpw,n_events,clump_share,empty_month_share,longest_gap,sec,spec,per_corr_lift
lr_exAll_gate0.25_fpw2,1.3812212809139939,1.2486772486772486,1.311195258530962,1.3720682302771856,0.7636363636363637,98.59721327012623,0.36850895921277865,528,0.6535838236831792,0.5878787878787878,128.0,1.1,"{""model"": ""logreg"", ""extra"": [""vol"", ""tech"", ""usd"", ""basket"", ""cal""], ""gate_rank120"": 0.25, ""target_fpw"": 2.0, ""name"": ""lr_exAll_gate0.25_fpw2""}","{""AMD"": 1.533, ""KGS"": 1.381, ""KZT"": 1.249, ""TJS"": 1.32, ""UZS"": 1.498}"
lr_exAll_gate0.2_fpw2.5,1.3527336860670194,1.2040816326530612,1.34416390152386,1.413095238095238,0.8,95.63840529272088,0.38613816522175887,553,0.6644034922673745,0.5636363636363636,132.0,1.1,"{""model"": ""logreg"", ""extra"": [""vol"", ""tech"", ""usd"", ""basket"", ""cal""], ""gate_rank120"": 0.2, ""target_fpw"": 2.5, ""name"": ""lr_exAll_gate0.2_fpw2.5""}","{""AMD"": 1.533, ""KGS"": 1.45, ""KZT"": 1.204, ""TJS"": 1.353, ""UZS"": 1.342}"
lr_hit10_exAll_decay1_gate0.2_fpw2,1.355639237811369,1.1119607843137256,1.3332683551844868,1.4186507936507935,0.7272727272727273,111.40685751406711,0.38067297823483265,545,0.7274354361906237,0.5696969696969697,127.0,1.0,"{""model"": ""logreg"", ""extra"": [""vol"", ""tech"", ""usd"", ""basket"", ""cal""], ""gate_rank120"": 0.2, ""target_fpw"": 2.0, ""name"": ""lr_hit10_exAll_decay1_gate0.2_fpw2"", ""target"": ""hit_mean10"", ""decay"": 1}","{""AMD"": 1.513, ""KGS"": 1.348, ""KZT"": 1.112, ""TJS"": 1.453, ""UZS"": 1.356}"
lr_exAll_decay1_gate0.2_fpw3,1.3226719552741488,1.1892256902761105,1.3234049005877018,1.3412698412698412,0.8,91.05038065544409,0.44994616241313334,644,0.7046606728353454,0.5424242424242424,119.0,1.0,"{""model"": ""logreg"", ""extra"": [""vol"", ""tech"", ""usd"", ""basket"", ""cal""], ""gate_rank120"": 0.2, ""target_fpw"": 3.0, ""name"": ""lr_exAll_decay1_gate0.2_fpw3"", ""decay"": 1}","{""AMD"": 1.494, ""KGS"": 1.338, ""KZT"": 1.189, ""TJS"": 1.323, ""UZS"": 1.259}"
best_pol_cd2cap3,1.5403304303278689,1.128826530612245,1.3842629260602857,1.419540985330459,0.7636363636363637,118.86695739577145,0.434258469131157,622,0.7727963055576983,0.606060606060606,134.0,1.1,"{""model"": ""logreg"", ""extra"": [""vol"", ""tech"", ""usd"", ""basket"", ""cal""], ""gate_rank120"": 0.2, ""target_fpw"": 2.0, ""name"": ""best_pol_cd2cap3"", ""policy"": {""cooldown"": 2, ""cap"": 3, ""span"": 7}}","{""AMD"": 1.606, ""KGS"": 1.541, ""KZT"": 1.129, ""TJS"": 1.322, ""UZS"": 1.54}"
best_pol_cd5cap1,1.3626150064768991,1.0522088353413654,1.2620976042779286,1.3064249047855605,0.6545454545454545,103.95147734368885,0.20174174252363059,289,0.006669960474308301,0.6121212121212121,134.0,1.1,"{""model"": ""logreg"", ""extra"": [""vol"", ""tech"", ""usd"", ""basket"", ""cal""], ""gate_rank120"": 0.2, ""target_fpw"": 2.0, ""name"": ""best_pol_cd5cap1"", ""policy"": {""cooldown"": 5, ""cap"": 1, ""span"": 7}}","{""AMD"": 1.406, ""KGS"": 1.363, ""KZT"": 1.052, ""TJS"": 1.229, ""UZS"": 1.445}"
best_C0.03,1.4285204991087344,1.2040816326530612,1.331077888555333,1.359157754010695,0.7636363636363637,98.6105279504109,0.34137641124189283,489,0.6588925051462434,0.6,134.0,1.0,"{""model"": ""logreg"", ""extra"": [""vol"", ""tech"", ""usd"", ""basket"", ""cal""], ""gate_rank120"": 0.2, ""target_fpw"": 2.0, ""name"": ""best_C0.03"", ""C"": 0.03}","{""AMD"": 1.55, ""KGS"": 1.429, ""KZT"": 1.204, ""TJS"": 1.322, ""UZS"": 1.453}"
best_C0.3,1.4451871657754012,1.1142857142857143,1.338319978129489,1.3916157372039724,0.7636363636363637,99.9790679355365,0.332235276133907,476,0.6553677978076048,0.609090909090909,134.0,1.2,"{""model"": ""logreg"", ""extra"": [""vol"", ""tech"", ""usd"", ""basket"", ""cal""], ""gate_rank120"": 0.2, ""target_fpw"": 2.0, ""name"": ""best_C0.3"", ""C"": 0.3}","{""AMD"": 1.55, ""KGS"": 1.445, ""KZT"": 1.114, ""TJS"": 1.322, ""UZS"": 1.448}"
blend_lr_rf_exAll_gate0.2_fpw2,1.238328664799253,1.1957386363636362,1.3069140839539881,1.3255867498514555,0.7090909090909091,93.18373355428923,0.339301186442671,486,0.6892609193605214,0.609090909090909,134.0,10.4,"{""model"": ""blend_lr_rf"", ""extra"": [""vol"", ""tech"", ""usd"", ""basket"", ""cal""], ""gate_rank120"": 0.2, ""target_fpw"": 2.0, ""name"": ""blend_lr_rf_exAll_gate0.2_fpw2""}","{""AMD"": 1.523, ""KGS"": 1.571, ""KZT"": 1.204, ""TJS"": 1.238, ""UZS"": 1.196}"
rf_exAll_gate0.2_fpw2,1.2939814814814814,1.1330079858030169,1.2557224419484248,1.323232323232323,0.7272727272727273,90.42906049142799,0.3478460765753583,498,0.639120250838023,0.609090909090909,134.0,10.1,"{""model"": ""rf"", ""extra"": [""vol"", ""tech"", ""usd"", ""basket"", ""cal""], ""gate_rank120"": 0.2, ""target_fpw"": 2.0, ""name"": ""rf_exAll_gate0.2_fpw2""}","{""AMD"": 1.506, ""KGS"": 1.397, ""KZT"": 1.133, ""TJS"": 1.294, ""UZS"": 1.204}"
best_dropshock,1.4282908860265415,1.2040816326530612,1.3579266183932939,1.413095238095238,0.7636363636363637,109.28886505652378,0.32521522436247396,466,0.6567393578381292,0.6060606060606061,134.0,1.1,"{""model"": ""logreg"", ""extra"": [""vol"", ""tech"", ""usd"", ""basket"", ""cal""], ""gate_rank120"": 0.2, ""target_fpw"": 2.0, ""name"": ""best_dropshock"", ""drop_shock"": true}","{""AMD"": 1.55, ""KGS"": 1.486, ""KZT"": 1.204, ""TJS"": 1.297, ""UZS"": 1.428}"
