date,corridor,indicator,indicator_label,scenario,direction,strength,speed,split,rate,params,facts,decision,push_scenario
2025-03-26,KGS,level,"level(pct=0.05,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.44000000000000006,medium,8,0.973974,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.5234}","{""pct_rank"": 0.028, ""window"": 250.0, ""days_since_min"": 6.0}",cooldown,
2025-04-01,KGS,level,"level(pct=0.05,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.1200000000000001,medium,8,0.979316,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.5234}","{""pct_rank"": 0.044, ""window"": 250.0, ""days_since_min"": 10.0}",sent,BUY_NOW
2025-04-04,KGS,level,"level(pct=0.05,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.36,medium,8,0.971287,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.5234}","{""pct_rank"": 0.032, ""window"": 250.0, ""days_since_min"": 13.0}",cooldown,
2025-04-10,KGS,level,"level(pct=0.05,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.28000000000000014,medium,8,0.972166,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.5234}","{""pct_rank"": 0.036, ""window"": 250.0, ""days_since_min"": 17.0}",sent,BUY_NOW
2025-04-10,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.007131217700427647,medium,8,0.972166,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0044, ""_fitted"": true, ""_pos_rate_val"": 0.6}","{""proba"": 0.007131217700427647, ""pct_rank"": 0.06666666666666667, ""window"": 120.0}",thinned,
2025-04-15,KGS,level,"level(pct=0.05,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.84,medium,8,0.941121,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.5234}","{""pct_rank"": 0.008, ""window"": 250.0, ""days_since_min"": 20.0}",cooldown,
2025-04-17,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.09163576038222193,medium,8,0.940235,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0044, ""_fitted"": true, ""_pos_rate_val"": 0.6}","{""proba"": 0.09163576038222193, ""pct_rank"": 0.016666666666666666, ""window"": 120.0}",sent,BUY_NOW
2025-04-22,KGS,reversal,"reversal(max_days_since_min=5,rearm=5,rise_bps=20,window=120)",WINDOW_CLOSING,up,1.0,slow,8,0.937692,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 5, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 21, ""_score"": 1.8525}","{""rise_pct"": 0.8612594588489619, ""min_rate"": 0.929685, ""days_since_min"": 1.0, ""window"": 120.0}",cooldown,
2025-04-24,KGS,level,"level(pct=0.05,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.1200000000000001,medium,8,0.948905,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.5234}","{""pct_rank"": 0.044, ""window"": 250.0, ""days_since_min"": 3.0}",sent,BUY_NOW
2025-04-24,KGS,seasonality,"seasonality(from_day=24,min_share=0.5,min_years=3,rearm=20)",BUY_NOW,down,0.6,slow,8,0.948905,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.0962}","{""k_years"": 6.0, ""n_years"": 10.0, ""target_month"": 5.0}",thinned,
