date,corridor,indicator,indicator_label,scenario,direction,strength,speed,split,rate,params,facts,decision,push_scenario
2025-03-10,KGS,level,"level(pct=0.15,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.52,medium,8,1.01072,"{""window"": 250, ""pct"": 0.15, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.3347}","{""pct_rank"": 0.072, ""window"": 250.0, ""days_since_min"": 181.0}",muted,
2025-03-10,KGS,momentum,"momentum(n=3,rearm=2)",BUY_NOW,down,0.5,fast,8,1.01072,"{""n"": 3, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0292}","{""streak"": 3.0, ""drop_pct"": -1.5593193926348614}",muted,
2025-03-11,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.3218908184931007,medium,8,0.98991,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0008, ""_fitted"": true, ""_pos_rate_val"": 0.96}","{""proba"": 0.3218908184931007, ""pct_rank"": 0.016666666666666666, ""window"": 120.0}",sent,BUY_NOW
2025-03-12,KGS,dip_vs_trend,"dip_vs_trend(pct=0.2,rearm=3,span=80,window=120)",BUY_NOW,down,0.7916666666666667,medium,8,0.99051,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.2485}","{""dev_pct"": -11.924446965803359, ""pct_rank"": 0.041666666666666664, ""window"": 120.0, ""span"": 80.0}",muted,
2025-03-12,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,8,0.99051,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0545}","{""rise_pct"": 0.8060330351418176, ""min_rate"": 0.98259, ""days_since_min"": 10.0, ""window"": 60.0}",muted,
2025-03-13,KGS,level,"level(pct=0.15,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.84,medium,8,0.9905,"{""window"": 250, ""pct"": 0.15, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.3347}","{""pct_rank"": 0.024, ""window"": 250.0, ""days_since_min"": 184.0}",muted,
2025-03-17,KGS,dip_vs_trend,"dip_vs_trend(pct=0.2,rearm=3,span=80,window=120)",BUY_NOW,down,0.9166666666666666,medium,8,0.96464,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.2485}","{""dev_pct"": -13.754862878287511, ""pct_rank"": 0.016666666666666666, ""window"": 120.0, ""span"": 80.0}",muted,
2025-03-17,KGS,momentum,"momentum(n=3,rearm=2)",BUY_NOW,down,0.5,fast,8,0.96464,"{""n"": 3, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0292}","{""streak"": 3.0, ""drop_pct"": -2.6117858476946143}",muted,
2025-03-18,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.37590047863236487,medium,8,0.93664,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0008, ""_fitted"": true, ""_pos_rate_val"": 0.96}","{""proba"": 0.37590047863236487, ""pct_rank"": 0.008333333333333333, ""window"": 120.0}",sent,BUY_NOW
2025-03-19,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,8,0.96775,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0545}","{""rise_pct"": 3.3214468739323433, ""min_rate"": 0.93664, ""days_since_min"": 1.0, ""window"": 60.0}",muted,
