corridor,indicator,split,window,params,feasible,n_feasible,fitted
AMD,dip_vs_trend,8,2025-01…2025-06,"{""span"": 80, ""window"": 120, ""pct"": 0.1, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 37, ""_score"": 1.251}",True,37.0,
AMD,ml_localmin,8,2025-01…2025-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0005, ""_fitted"": true, ""_pos_rate_val"": 0.833}",,,True
AMD,momentum,9,2025-07…2025-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9641}",True,4.0,
AMD,level,9,2025-07…2025-12,"{""window"": 250, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 46, ""_score"": 1.4778}",True,46.0,
AMD,reversal,9,2025-07…2025-12,"{""window"": 60, ""rise_bps"": 80, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 32, ""_score"": 1.6467}",True,32.0,
AMD,seasonality,9,2025-07…2025-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0, ""_score"": 0.9048}",False,0.0,
AMD,dip_vs_trend,9,2025-07…2025-12,"{""span"": 80, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 37, ""_score"": 1.248}",True,37.0,
AMD,ml_localmin,9,2025-07…2025-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0039, ""_fitted"": true, ""_pos_rate_val"": 0.479}",,,True
AMD,momentum,10,2026-01…2026-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.004}",True,4.0,
AMD,level,10,2026-01…2026-06,"{""window"": 250, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 47, ""_score"": 1.3799}",True,47.0,
AMD,reversal,10,2026-01…2026-06,"{""window"": 60, ""rise_bps"": 80, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 32, ""_score"": 1.6467}",True,32.0,
AMD,seasonality,10,2026-01…2026-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0, ""_score"": 0.9258}",False,0.0,
AMD,dip_vs_trend,10,2026-01…2026-06,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 36, ""_score"": 1.1428}",True,36.0,
AMD,ml_localmin,10,2026-01…2026-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0919, ""_fitted"": true, ""_pos_rate_val"": 0.26}",,,True
KZT,momentum,0,2021-01…2021-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9732}",True,4.0,
KZT,level,0,2021-01…2021-06,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 28, ""_score"": 1.4994}",True,28.0,
KZT,reversal,0,2021-01…2021-06,"{""window"": 60, ""rise_bps"": 50, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 28, ""_score"": 2.0302}",True,28.0,
KZT,seasonality,0,2021-01…2021-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4428}",True,4.0,
KZT,dip_vs_trend,0,2021-01…2021-06,"{""span"": 80, ""window"": 250, ""pct"": 0.1, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 34, ""_score"": 1.7637}",True,34.0,
KZT,ml_localmin,0,2021-01…2021-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 1.0, ""_fitted"": true, ""_pos_rate_val"": NaN}",,,True
KZT,momentum,1,2021-07…2021-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9732}",True,4.0,
KZT,level,1,2021-07…2021-12,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 33, ""_score"": 1.4598}",True,33.0,
KZT,reversal,1,2021-07…2021-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 31, ""_score"": 1.934}",True,31.0,
KZT,seasonality,1,2021-07…2021-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.4428}",True,4.0,
KZT,dip_vs_trend,1,2021-07…2021-12,"{""span"": 80, ""window"": 250, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.7518}",True,35.0,
KZT,ml_localmin,1,2021-07…2021-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0745, ""_fitted"": true, ""_pos_rate_val"": 0.417}",,,True
KZT,momentum,2,2022-01…2022-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0954}",True,4.0,
KZT,level,2,2022-01…2022-06,"{""window"": 120, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4051}",True,22.0,
KZT,reversal,2,2022-01…2022-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 30, ""_score"": 2.1346}",True,30.0,
KZT,seasonality,2,2022-01…2022-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1273}",True,4.0,
KZT,dip_vs_trend,2,2022-01…2022-06,"{""span"": 80, ""window"": 250, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 34, ""_score"": 1.7518}",True,34.0,
KZT,ml_localmin,2,2022-01…2022-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0001, ""_fitted"": true, ""_pos_rate_val"": 1.0}",,,True
KZT,momentum,3,2022-07…2022-12,"{""n"": 5, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.001}",True,4.0,
KZT,level,3,2022-07…2022-12,"{""window"": 120, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 23, ""_score"": 1.4051}",True,23.0,
KZT,reversal,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 31, ""_score"": 1.976}",True,31.0,
KZT,seasonality,3,2022-07…2022-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0732}",True,4.0,
KZT,dip_vs_trend,3,2022-07…2022-12,"{""span"": 80, ""window"": 250, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 36, ""_score"": 1.7518}",True,36.0,
KZT,ml_localmin,3,2022-07…2022-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0001, ""_fitted"": true, ""_pos_rate_val"": 1.0}",,,True
KZT,momentum,4,2023-01…2023-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 5, ""_score"": 0.9732}",True,5.0,
KZT,level,4,2023-01…2023-06,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.4211}",True,22.0,
KZT,reversal,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 31, ""_score"": 1.8547}",True,31.0,
KZT,seasonality,4,2023-01…2023-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.2673}",True,4.0,
KZT,dip_vs_trend,4,2023-01…2023-06,"{""span"": 80, ""window"": 250, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 37, ""_score"": 1.4968}",True,37.0,
KZT,ml_localmin,4,2023-01…2023-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0008, ""_fitted"": true, ""_pos_rate_val"": 0.831}",,,True
KZT,momentum,5,2023-07…2023-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9732}",True,4.0,
KZT,level,5,2023-07…2023-12,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 29, ""_score"": 1.4211}",True,29.0,
KZT,reversal,5,2023-07…2023-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 31, ""_score"": 1.8547}",True,31.0,
KZT,seasonality,5,2023-07…2023-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1488}",True,4.0,
KZT,dip_vs_trend,5,2023-07…2023-12,"{""span"": 80, ""window"": 250, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 37, ""_score"": 1.4968}",True,37.0,
KZT,ml_localmin,5,2023-07…2023-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.1597, ""_fitted"": true, ""_pos_rate_val"": 0.25}",,,True
KZT,momentum,6,2024-01…2024-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0956}",True,4.0,
KZT,level,6,2024-01…2024-06,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 31, ""_score"": 1.4211}",True,31.0,
KZT,reversal,6,2024-01…2024-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 31, ""_score"": 1.8547}",True,31.0,
KZT,seasonality,6,2024-01…2024-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.2724}",True,4.0,
KZT,dip_vs_trend,6,2024-01…2024-06,"{""span"": 80, ""window"": 250, ""pct"": 0.15, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.3333}",True,35.0,
KZT,ml_localmin,6,2024-01…2024-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0014, ""_fitted"": true, ""_pos_rate_val"": 1.0}",,,True
KZT,momentum,7,2024-07…2024-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0956}",True,4.0,
KZT,level,7,2024-07…2024-12,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 34, ""_score"": 1.364}",True,34.0,
KZT,reversal,7,2024-07…2024-12,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 32, ""_score"": 1.6531}",True,32.0,
KZT,seasonality,7,2024-07…2024-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.2901}",True,4.0,
KZT,dip_vs_trend,7,2024-07…2024-12,"{""span"": 80, ""window"": 250, ""pct"": 0.15, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 38, ""_score"": 1.3333}",True,38.0,
KZT,ml_localmin,7,2024-07…2024-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0004, ""_fitted"": true, ""_pos_rate_val"": 1.0}",,,True
KZT,momentum,8,2025-01…2025-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0833}",True,4.0,
KZT,level,8,2025-01…2025-06,"{""window"": 60, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 31, ""_score"": 1.3069}",True,31.0,
KZT,reversal,8,2025-01…2025-06,"{""window"": 60, ""rise_bps"": 50, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 31, ""_score"": 1.6467}",True,31.0,
KZT,seasonality,8,2025-01…2025-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1488}",True,4.0,
KZT,dip_vs_trend,8,2025-01…2025-06,"{""span"": 20, ""window"": 120, ""pct"": 0.05, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 36, ""_score"": 1.161}",True,36.0,
KZT,ml_localmin,8,2025-01…2025-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.1259, ""_fitted"": true, ""_pos_rate_val"": 0.25}",,,True
KZT,momentum,9,2025-07…2025-12,"{""n"": 4, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1036}",True,4.0,
KZT,level,9,2025-07…2025-12,"{""window"": 120, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 25, ""_score"": 1.1981}",True,25.0,
KZT,reversal,9,2025-07…2025-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 31, ""_score"": 1.4444}",True,31.0,
KZT,seasonality,9,2025-07…2025-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1488}",True,4.0,
KZT,dip_vs_trend,9,2025-07…2025-12,"{""span"": 80, ""window"": 250, ""pct"": 0.15, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.3333}",True,35.0,
KZT,ml_localmin,9,2025-07…2025-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0041, ""_fitted"": true, ""_pos_rate_val"": 0.616}",,,True
KZT,momentum,10,2026-01…2026-06,"{""n"": 4, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1608}",True,4.0,
KZT,level,10,2026-01…2026-06,"{""window"": 120, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.1424}",True,22.0,
KZT,reversal,10,2026-01…2026-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 30, ""_score"": 1.4444}",True,30.0,
KZT,seasonality,10,2026-01…2026-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.2901}",True,4.0,
KZT,dip_vs_trend,10,2026-01…2026-06,"{""span"": 20, ""window"": 120, ""pct"": 0.05, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.1678}",True,35.0,
KZT,ml_localmin,10,2026-01…2026-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0265, ""_fitted"": true, ""_pos_rate_val"": 0.383}",,,True
