indicator,corridor,windows,silent_windows,events,lift_min_median,lift_mean_median,share_lift_mean_ge_1_3,share_lift_mean_lt_1,hit_mean_pooled,base_mean_pooled,benefit_excess_median_bps,benefit_fwd_median_bps,benefit_sym_median_bps,freq_per_week_median,empty_month_share_mean,lift_mean_pooled
momentum,KZT,11,0,58,0.47177419354838707,1.2421052631578948,0.36363636363636365,0.2727272727272727,0.5344827586206896,0.49151468226311895,22.896024439460284,33.62943310951827,121.28337687831447,0.15469613259668508,0.36363636363636365,1.0874197209323013
momentum,TJS,11,0,43,0.0,0.7977272727272727,0.09090909090909091,0.8181818181818182,0.46511627906976744,0.5635591724260327,-24.173401780473633,7.61832690703919,111.19163869903636,0.11602209944751381,0.5757575757575757,0.8253193308300099
momentum,UZS,11,0,41,0.6666666666666666,0.7528735632183908,0.09090909090909091,0.7272727272727273,0.43902439024390244,0.5241461615000086,9.820155587028196,9.521746334648869,111.52458855474717,0.11602209944751381,0.5303030303030303,0.8375991707875843
reversal,AMD,11,2,71,1.1470588235294117,1.1470588235294117,0.3333333333333333,0.3333333333333333,0.4084507042253521,0.37892415075493324,36.74146977418257,9.996858988630954,28.565503477652328,0.15217391304347827,0.6818181818181818,1.077922068075083
reversal,KGS,11,2,62,1.323232323232323,1.323232323232323,0.5555555555555556,0.3333333333333333,0.4838709677419355,0.3715601136633439,43.53329723096196,37.16630459482157,83.00943972612001,0.19021739130434784,0.6666666666666666,1.302268327381211
reversal,KZT,11,2,48,1.1142857142857143,1.1142857142857143,0.3333333333333333,0.4444444444444444,0.3958333333333333,0.35758452455259554,7.6273240817849945,7.93681767846391,105.94613219059187,0.15469613259668508,0.6666666666666666,1.106964385073974
reversal,TJS,11,3,44,0.8948979591836734,0.8948979591836734,0.375,0.5,0.5,0.4820435948526469,-23.80043529973444,-29.54515884116752,115.81425369069356,0.15469613259668508,0.6818181818181818,1.0372505834308245
reversal,UZS,11,3,28,1.816176470588235,1.816176470588235,0.625,0.25,0.5,0.341905536761666,142.98261978707137,104.4830916717202,168.59738112118777,0.1141304347826087,0.6818181818181818,1.462392228963925
seasonality,AMD,11,0,23,1.597560975609756,1.4395604395604396,0.5454545454545454,0.18181818181818182,0.6521739130434783,0.5244907486156777,111.6012970815425,115.06465725238685,76.01106284535363,0.07608695652173914,0.6515151515151515,1.243442167025449
seasonality,KGS,11,0,29,0.9076923076923077,0.873134328358209,0.09090909090909091,0.7272727272727273,0.4482758620689655,0.5033503160609095,-13.406995869054342,28.93930807742528,33.465623972965076,0.07734806629834254,0.5606060606060606,0.8905842467271252
seasonality,KZT,11,0,32,0.0,1.0522088353413654,0.18181818181818182,0.45454545454545453,0.53125,0.5223448503834385,18.033211146582165,-13.461253373483109,15.642208151038506,0.1141304347826087,0.5151515151515151,1.017048410853528
seasonality,TJS,11,0,28,1.1196581196581197,1.0540540540540542,0.36363636363636365,0.45454545454545453,0.6428571428571429,0.5715400281520931,58.913340191056534,67.56357307407401,102.01383181802194,0.07734806629834254,0.5757575757575757,1.1247806123669635
seasonality,UZS,11,0,26,0.0,1.2380952380952381,0.36363636363636365,0.2727272727272727,0.6153846153846154,0.5210702419148596,31.211200666606175,108.22119199838664,31.99455731719536,0.1141304347826087,0.6060606060606061,1.1810012660158136
